"","oma_id","level","level_name","araID","gene_id","age"
"17033",15195097,3,"Viridiplantae","ARATH31131","AT4G38120","UC"
"17034",15195100,2,"Eukaryota","ARATH31134","AT4G38130","UC"
"17035",15195101,10,"Pentapetalae","ARATH31135","AT4G38140","MC"
"17036",15195102,10,"Pentapetalae","ARATH31136","AT4G38150","MC"
"17037",15195104,2,"Eukaryota","ARATH31138","AT4G38160","UC"
"17038",15195108,8,"Magnoliopsida","ARATH31142","AT4G38190","MC"
"17039",15195109,2,"Eukaryota","ARATH31143","AT4G38200","UC"
"17040",15195111,4,"Streptophyta","ARATH31145","AT4G38210","MC"
"17041",15195112,14,"Arabidopsis","ARATH31146","AT4G38213","MC"
"17042",15195120,2,"Eukaryota","ARATH31154","AT4G38230","UC"
"17043",15195121,2,"Eukaryota","ARATH31155","AT4G38240","UC"
"17044",15195123,3,"Viridiplantae","ARATH31157","AT4G38250","UC"
"17045",15195124,1,"LUCA","ARATH31158","AT4G38260","UC"
"17046",15195125,9,"Mesangiospermae","ARATH31159","AT4G38270","MC"
"17047",15195127,14,"Arabidopsis","ARATH31161","AT4G38280","MC"
"17048",15195135,3,"Viridiplantae","ARATH31169","AT4G38340","UC"
"17049",15195136,2,"Eukaryota","ARATH31170","AT4G38350","UC"
"17050",15195140,1,"LUCA","ARATH31174","AT4G38370","UC"
"17051",15195143,2,"Eukaryota","ARATH31177","AT4G38380","UC"
"17052",15195145,5,"Embryophyta","ARATH31179","AT4G38390","MC"
"17053",15195146,7,"Spermatophyta","ARATH31180","AT4G38400","MC"
"17054",15195149,13,"Brassicaceae","ARATH31183","AT4G38410","MC"
"17055",15195150,5,"Embryophyta","ARATH31184","AT4G38420","MC"
"17056",15195153,5,"Embryophyta","ARATH31187","AT4G38430","MC"
"17057",15195154,5,"Embryophyta","ARATH31188","AT4G38440","MC"
"17058",15195155,7,"Spermatophyta","ARATH31189","AT4G38460","MC"
"17059",15195158,3,"Viridiplantae","ARATH31192","AT4G38470","UC"
"17060",15195159,2,"Eukaryota","ARATH31193","AT4G38480","UC"
"17061",15195161,13,"Brassicaceae","ARATH31195","AT4G38490","MC"
"17062",15195163,5,"Embryophyta","ARATH31197","AT4G38500","MC"
"17063",15195164,1,"LUCA","ARATH31198","AT4G38510","UC"
"17064",15195166,2,"Eukaryota","ARATH31200","AT4G38520","UC"
"17065",15195167,2,"Eukaryota","ARATH31201","AT4G38530","UC"
"17066",15195168,2,"Eukaryota","ARATH31202","AT4G38540","UC"
"17067",15195169,13,"Brassicaceae","ARATH31203","AT4G38550","MC"
"17068",15195173,13,"Brassicaceae","ARATH31207","AT4G38560","MC"
"17069",15195176,1,"LUCA","ARATH31210","AT4G38570","UC"
"17070",15195177,9,"Mesangiospermae","ARATH31211","AT4G38580","MC"
"17071",15195180,2,"Eukaryota","ARATH31214","AT4G38600","UC"
"17072",15195182,12,"malvids","ARATH31216","AT4G38620","MC"
"17073",15195183,2,"Eukaryota","ARATH31217","AT4G38630","UC"
"17074",15195184,2,"Eukaryota","ARATH31218","AT4G38640","UC"
"17075",15195185,1,"LUCA","ARATH31219","AT4G38650","UC"
"17076",15195187,5,"Embryophyta","ARATH31221","AT4G38660","MC"
"17077",15195189,1,"LUCA","ARATH31223","AT4G38670","UC"
"17078",15195190,4,"Streptophyta","ARATH31224","AT4G38680","MC"
"17079",15195191,5,"Embryophyta","ARATH31225","AT4G38690","MC"
"17080",15195192,9,"Mesangiospermae","ARATH31226","AT4G38700","MC"
"17081",15195193,8,"Magnoliopsida","ARATH31227","AT4G38710","MC"
"17082",15195195,2,"Eukaryota","ARATH31229","AT4G38730","UC"
"17083",15195196,2,"Eukaryota","ARATH31230","AT4G38740","UC"
"17084",15195198,10,"Pentapetalae","ARATH31232","AT4G38770","MC"
"17085",15195200,2,"Eukaryota","ARATH31234","AT4G38780","UC"
"17086",15195202,2,"Eukaryota","ARATH31236","AT4G38790","UC"
"17087",15195203,1,"LUCA","ARATH31237","AT4G38800","UC"
"17088",15195205,4,"Streptophyta","ARATH31239","AT4G38810","MC"
"17089",15195206,10,"Pentapetalae","ARATH31240","AT4G38825","MC"
"17090",15195208,13,"Brassicaceae","ARATH31242","AT4G38830","MC"
"17091",15195209,10,"Pentapetalae","ARATH31243","AT4G38840","MC"
"17092",15195210,6,"Tracheophyta","ARATH31244","AT4G38850","MC"
"17093",15195211,9,"Mesangiospermae","ARATH31245","AT4G38860","MC"
"17094",15195212,13,"Brassicaceae","ARATH31246","AT4G38870","MC"
"17095",15195213,1,"LUCA","ARATH31247","AT4G38880","UC"
"17096",15195214,3,"Viridiplantae","ARATH31248","AT4G38890","UC"
"17097",15195215,8,"Magnoliopsida","ARATH31249","AT4G38900","MC"
"17098",15195217,13,"Brassicaceae","ARATH31251","AT4G38905","MC"
"17099",15195220,2,"Eukaryota","ARATH31254","AT4G38920","UC"
"17100",15195222,2,"Eukaryota","ARATH31256","AT4G38930","UC"
"17101",15195224,13,"Brassicaceae","ARATH31258","AT4G38940","MC"
"17102",15195225,10,"Pentapetalae","ARATH31259","AT4G38950","MC"
"17103",15195229,8,"Magnoliopsida","ARATH31263","AT4G38960","MC"
"17104",15195231,1,"LUCA","ARATH31265","AT4G38970","UC"
"17105",15195232,10,"Pentapetalae","ARATH31266","AT4G38980","MC"
"17106",15195233,2,"Eukaryota","ARATH31267","AT4G38990","UC"
"17107",15195235,2,"Eukaryota","ARATH31269","AT4G39000","UC"
"17108",15195236,2,"Eukaryota","ARATH31270","AT4G39010","UC"
"17109",15195239,2,"Eukaryota","ARATH31273","AT4G39030","UC"
"17110",15195240,11,"rosids","ARATH31274","AT4G39040","MC"
"17111",15195242,7,"Spermatophyta","ARATH31276","AT4G39050","MC"
"17112",15195244,8,"Magnoliopsida","ARATH31278","AT4G39070","MC"
"17113",15195245,2,"Eukaryota","ARATH31279","AT4G39080","UC"
"17114",15195246,2,"Eukaryota","ARATH31280","AT4G39090","UC"
"17115",15195248,2,"Eukaryota","ARATH31282","AT4G39100","UC"
"17116",15195249,8,"Magnoliopsida","ARATH31283","AT4G39110","MC"
"17117",15195251,2,"Eukaryota","ARATH31285","AT4G39120","UC"
"17118",15195252,13,"Brassicaceae","ARATH31286","AT4G39130","MC"
"17119",15195253,10,"Pentapetalae","ARATH31287","AT4G39140","MC"
"17120",15195254,2,"Eukaryota","ARATH31288","AT4G39150","UC"
"17121",15195255,13,"Brassicaceae","ARATH31289","AT4G39160","MC"
"17122",15195258,7,"Spermatophyta","ARATH31292","AT4G39170","MC"
"17123",15195260,11,"rosids","ARATH31294","AT4G39180","MC"
"17124",15195261,13,"Brassicaceae","ARATH31295","AT4G39190","MC"
"17125",15195263,2,"Eukaryota","ARATH31297","AT4G39200","UC"
"17126",15195264,10,"Pentapetalae","ARATH31298","AT4G39210","MC"
"17127",15195265,2,"Eukaryota","ARATH31299","AT4G39220","UC"
"17128",15195266,2,"Eukaryota","ARATH31300","AT4G39230","UC"
"17129",15195267,7,"Spermatophyta","ARATH31301","AT4G39235","MC"
"17130",15195268,13,"Brassicaceae","ARATH31302","AT4G39240","MC"
"17131",15195269,7,"Spermatophyta","ARATH31303","AT4G39250","MC"
"17132",15195272,5,"Embryophyta","ARATH31306","AT4G39260","MC"
"17133",15195276,5,"Embryophyta","ARATH31310","AT4G39270","MC"
"17134",15195279,2,"Eukaryota","ARATH31313","AT4G39280","UC"
"17135",15195280,14,"Arabidopsis","ARATH31314","AT4G39290","MC"
"17136",15195282,10,"Pentapetalae","ARATH31316","AT4G39300","MC"
"17137",15195283,13,"Brassicaceae","ARATH31317","AT4G39320","MC"
"17138",15195284,2,"Eukaryota","ARATH31318","AT4G39330","UC"
"17139",15195286,10,"Pentapetalae","ARATH31320","AT4G39340","MC"
"17140",15195287,4,"Streptophyta","ARATH31321","AT4G39350","MC"
"17141",15195288,13,"Brassicaceae","ARATH31322","AT4G39360","MC"
"17142",15195290,8,"Magnoliopsida","ARATH31324","AT4G39370","MC"
"17143",15195293,10,"Pentapetalae","ARATH31327","AT4G39380","MC"
"17144",15195294,2,"Eukaryota","ARATH31328","AT4G39390","UC"
"17145",15195296,8,"Magnoliopsida","ARATH31330","AT4G39400","MC"
"17146",15195298,13,"Brassicaceae","ARATH31332","AT4G39410","MC"
"17147",15195300,2,"Eukaryota","ARATH31334","AT4G39420","UC"
"17148",15195303,2,"Eukaryota","ARATH31337","AT4G39460","UC"
"17149",15195305,9,"Mesangiospermae","ARATH31339","AT4G39470","MC"
"17150",15195306,9,"Mesangiospermae","ARATH31340","AT4G39480","MC"
"17151",15195307,9,"Mesangiospermae","ARATH31341","AT4G39490","MC"
"17152",15195310,9,"Mesangiospermae","ARATH31344","AT4G39510","MC"
"17153",15195311,1,"LUCA","ARATH31345","AT4G39520","UC"
"17154",15195312,8,"Magnoliopsida","ARATH31346","AT4G39530","MC"
"17155",15195314,6,"Tracheophyta","ARATH31348","AT4G39540","MC"
"17156",15195315,13,"Brassicaceae","ARATH31349","AT4G39550","MC"
"17157",15195316,13,"Brassicaceae","ARATH31350","AT4G39560","MC"
"17158",15195317,13,"Brassicaceae","ARATH31351","AT4G39570","MC"
"17159",15195318,13,"Brassicaceae","ARATH31352","AT4G39580","MC"
"17160",15195319,13,"Brassicaceae","ARATH31353","AT4G39590","MC"
"17161",15195321,13,"Brassicaceae","ARATH31355","AT4G39600","MC"
"17162",15195322,9,"Mesangiospermae","ARATH31356","AT4G39610","MC"
"17163",15195323,5,"Embryophyta","ARATH31357","AT4G39620","MC"
"17164",15195325,8,"Magnoliopsida","ARATH31359","AT4G39630","MC"
"17165",15195327,1,"LUCA","ARATH31361","AT4G39640","UC"
"17166",15195328,1,"LUCA","ARATH31362","AT4G39650","UC"
"17167",15195330,1,"LUCA","ARATH31364","AT4G39660","UC"
"17168",15195331,3,"Viridiplantae","ARATH31365","AT4G39670","UC"
"17169",15195332,13,"Brassicaceae","ARATH31366","AT4G39675","MC"
"17170",15195333,7,"Spermatophyta","ARATH31367","AT4G39680","MC"
"17171",15195334,2,"Eukaryota","ARATH31368","AT4G39690","UC"
"17172",15195335,7,"Spermatophyta","ARATH31369","AT4G39700","MC"
"17173",15195337,8,"Magnoliopsida","ARATH31371","AT4G39710","MC"
"17174",15195338,13,"Brassicaceae","ARATH31372","AT4G39720","MC"
"17175",15195341,5,"Embryophyta","ARATH31375","AT4G39730","MC"
"17176",15195342,8,"Magnoliopsida","ARATH31376","AT4G39740","MC"
"17177",15195343,10,"Pentapetalae","ARATH31377","AT4G39745","MC"
"17178",15195345,13,"Brassicaceae","ARATH31379","AT4G39753","MC"
"17179",15195347,14,"Arabidopsis","ARATH31381","AT4G39760","MC"
"17180",15195348,1,"LUCA","ARATH31382","AT4G39770","UC"
"17181",15195350,10,"Pentapetalae","ARATH31384","AT4G39780","MC"
"17182",15195351,8,"Magnoliopsida","ARATH31385","AT4G39790","MC"
"17183",15195352,13,"Brassicaceae","ARATH31386","AT4G39795","MC"
"17184",15195353,2,"Eukaryota","ARATH31387","AT4G39800","UC"
"17185",15195354,6,"Tracheophyta","ARATH31388","AT4G39810","MC"
"17186",15195355,2,"Eukaryota","ARATH31389","AT4G39820","UC"
"17187",15195359,2,"Eukaryota","ARATH31393","AT4G39830","UC"
"17188",15195361,8,"Magnoliopsida","ARATH31395","AT4G39840","MC"
"17189",15195363,2,"Eukaryota","ARATH31397","AT4G39850","UC"
"17190",15195365,4,"Streptophyta","ARATH31399","AT4G39860","MC"
"17191",15195367,8,"Magnoliopsida","ARATH31401","AT4G39870","MC"
"17192",15195368,8,"Magnoliopsida","ARATH31402","AT4G39880","MC"
"17193",15195369,2,"Eukaryota","ARATH31403","AT4G39890","UC"
"17194",15195370,10,"Pentapetalae","ARATH31404","AT4G39900","MC"
"17195",15195371,2,"Eukaryota","ARATH31405","AT4G39910","UC"
"17196",15195372,13,"Brassicaceae","ARATH31406","AT4G39917","MC"
"17197",15195373,2,"Eukaryota","ARATH31407","AT4G39920","UC"
"17198",15195376,3,"Viridiplantae","ARATH31410","AT4G39940","UC"
"17199",15195378,9,"Mesangiospermae","ARATH31412","AT4G39950","MC"
"17200",15195379,9,"Mesangiospermae","ARATH31413","AT4G39952","MC"
"17201",15195380,9,"Mesangiospermae","ARATH31414","AT4G39955","MC"
"17202",15195381,2,"Eukaryota","ARATH31415","AT4G39960","UC"
"17203",15195382,2,"Eukaryota","ARATH31416","AT4G39970","UC"
"17204",15195383,1,"LUCA","ARATH31417","AT4G39980","UC"
"17205",15195384,2,"Eukaryota","ARATH31418","AT4G39990","UC"
"17206",15195385,2,"Eukaryota","ARATH31419","AT4G40000","UC"
"17207",15195387,2,"Eukaryota","ARATH31421","AT4G40010","UC"
"17208",15195389,10,"Pentapetalae","ARATH31423","AT4G40020","MC"
"17209",15195390,2,"Eukaryota","ARATH31424","AT4G40030","UC"
"17210",15195392,2,"Eukaryota","ARATH31426","AT4G40040","UC"
"17211",15195393,3,"Viridiplantae","ARATH31427","AT4G40042","UC"
"17212",15195394,13,"Brassicaceae","ARATH31428","AT4G40045","MC"
"17213",15195395,2,"Eukaryota","ARATH31429","AT4G40050","UC"
"17214",15195397,10,"Pentapetalae","ARATH31431","AT4G40060","MC"
"17215",15195399,13,"Brassicaceae","ARATH31433","AT4G40070","MC"
"17216",15195400,7,"Spermatophyta","ARATH31434","AT4G40080","MC"
"17217",15195401,13,"Brassicaceae","ARATH31435","AT4G40090","MC"
"17218",15195402,9,"Mesangiospermae","ARATH31436","AT4G40100","MC"
"17219",15195403,2,"Eukaryota","ARATH31437","AT5G01010","UC"
"17220",15195410,8,"Magnoliopsida","ARATH31444","AT5G01020","MC"
"17221",15195411,10,"Pentapetalae","ARATH31445","AT5G01030","MC"
"17222",15195412,2,"Eukaryota","ARATH31446","AT5G01040","UC"
"17223",15195413,2,"Eukaryota","ARATH31447","AT5G01050","UC"
"17224",15195414,13,"Brassicaceae","ARATH31448","AT5G01060","MC"
"17225",15195418,13,"Brassicaceae","ARATH31452","AT5G01075","MC"
"17226",15195420,9,"Mesangiospermae","ARATH31454","AT5G01090","MC"
"17227",15195421,6,"Tracheophyta","ARATH31455","AT5G01100","MC"
"17228",15195423,7,"Spermatophyta","ARATH31457","AT5G01110","MC"
"17229",15195424,12,"malvids","ARATH31458","AT5G01120","MC"
"17230",15195426,12,"malvids","ARATH31460","AT5G01140","MC"
"17231",15195427,12,"malvids","ARATH31461","AT5G01150","MC"
"17232",15195428,8,"Magnoliopsida","ARATH31462","AT5G01160","MC"
"17233",15195429,8,"Magnoliopsida","ARATH31463","AT5G01170","MC"
"17234",15195430,2,"Eukaryota","ARATH31464","AT5G01180","UC"
"17235",15195431,2,"Eukaryota","ARATH31465","AT5G01190","UC"
"17236",15195433,9,"Mesangiospermae","ARATH31467","AT5G01200","MC"
"17237",15195434,7,"Spermatophyta","ARATH31468","AT5G01210","MC"
"17238",15195436,2,"Eukaryota","ARATH31470","AT5G01220","UC"
"17239",15195437,11,"rosids","ARATH31471","AT5G01225","MC"
"17240",15195438,2,"Eukaryota","ARATH31472","AT5G01230","UC"
"17241",15195440,2,"Eukaryota","ARATH31474","AT5G01240","UC"
"17242",15195442,7,"Spermatophyta","ARATH31476","AT5G01250","MC"
"17243",15195444,11,"rosids","ARATH31478","AT5G01260","MC"
"17244",15195446,9,"Mesangiospermae","ARATH31480","AT5G01270","MC"
"17245",15195451,2,"Eukaryota","ARATH31485","AT5G01290","UC"
"17246",15195452,2,"Eukaryota","ARATH31486","AT5G01300","UC"
"17247",15195456,3,"Viridiplantae","ARATH31490","AT5G01310","UC"
"17248",15195457,2,"Eukaryota","ARATH31491","AT5G01320","UC"
"17249",15195458,2,"Eukaryota","ARATH31492","AT5G01330","UC"
"17250",15195459,2,"Eukaryota","ARATH31493","AT5G01340","UC"
"17251",15195460,4,"Streptophyta","ARATH31494","AT5G01350","MC"
"17252",15195462,8,"Magnoliopsida","ARATH31496","AT5G01360","MC"
"17253",15195463,11,"rosids","ARATH31497","AT5G01370","MC"
"17254",15195464,9,"Mesangiospermae","ARATH31498","AT5G01380","MC"
"17255",15195465,2,"Eukaryota","ARATH31499","AT5G01390","UC"
"17256",15195470,4,"Streptophyta","ARATH31504","AT5G01400","MC"
"17257",15195472,1,"LUCA","ARATH31506","AT5G01410","UC"
"17258",15195473,10,"Pentapetalae","ARATH31507","AT5G01420","MC"
"17259",15195474,2,"Eukaryota","ARATH31508","AT5G01430","UC"
"17260",15195476,14,"Arabidopsis","ARATH31510","AT5G01445","MC"
"17261",15195477,5,"Embryophyta","ARATH31511","AT5G01450","MC"
"17262",15195478,2,"Eukaryota","ARATH31512","AT5G01460","UC"
"17263",15195483,2,"Eukaryota","ARATH31517","AT5G01470","UC"
"17264",15195487,1,"LUCA","ARATH31521","AT5G01490","UC"
"17265",15195489,2,"Eukaryota","ARATH31523","AT5G01500","UC"
"17266",15195490,5,"Embryophyta","ARATH31524","AT5G01510","MC"
"17267",15195492,8,"Magnoliopsida","ARATH31526","AT5G01520","MC"
"17268",15195493,2,"Eukaryota","ARATH31527","AT5G01530","UC"
"17269",15195494,9,"Mesangiospermae","ARATH31528","AT5G01540","MC"
"17270",15195495,9,"Mesangiospermae","ARATH31529","AT5G01550","MC"
"17271",15195496,9,"Mesangiospermae","ARATH31530","AT5G01560","MC"
"17272",15195498,7,"Spermatophyta","ARATH31532","AT5G01570","MC"
"17273",15195501,2,"Eukaryota","ARATH31535","AT5G01580","UC"
"17274",15195502,5,"Embryophyta","ARATH31536","AT5G01590","MC"
"17275",15195503,2,"Eukaryota","ARATH31537","AT5G01600","UC"
"17276",15195504,5,"Embryophyta","ARATH31538","AT5G01610","MC"
"17277",15195505,9,"Mesangiospermae","ARATH31539","AT5G01620","MC"
"17278",15195507,8,"Magnoliopsida","ARATH31541","AT5G01630","MC"
"17279",15195508,3,"Viridiplantae","ARATH31542","AT5G01640","UC"
"17280",15195510,2,"Eukaryota","ARATH31544","AT5G01650","UC"
"17281",15195512,4,"Streptophyta","ARATH31546","AT5G01660","MC"
"17282",15195514,2,"Eukaryota","ARATH31548","AT5G01670","UC"
"17283",15195516,10,"Pentapetalae","ARATH31550","AT5G01680","MC"
"17284",15195517,10,"Pentapetalae","ARATH31551","AT5G01690","MC"
"17285",15195518,9,"Mesangiospermae","ARATH31552","AT5G01700","MC"
"17286",15195520,5,"Embryophyta","ARATH31554","AT5G01710","MC"
"17287",15195521,2,"Eukaryota","ARATH31555","AT5G01720","UC"
"17288",15195523,13,"Brassicaceae","ARATH31557","AT5G01730","MC"
"17289",15195529,6,"Tracheophyta","ARATH31563","AT5G01740","MC"
"17290",15195531,5,"Embryophyta","ARATH31565","AT5G01750","MC"
"17291",15195532,13,"Brassicaceae","ARATH31566","AT5G01760","MC"
"17292",15195533,2,"Eukaryota","ARATH31567","AT5G01770","UC"
"17293",15195540,13,"Brassicaceae","ARATH31574","AT5G01780","MC"
"17294",15195542,13,"Brassicaceae","ARATH31576","AT5G01790","MC"
"17295",15195543,2,"Eukaryota","ARATH31577","AT5G01800","UC"
"17296",15195545,10,"Pentapetalae","ARATH31579","AT5G01810","MC"
"17297",15195546,9,"Mesangiospermae","ARATH31580","AT5G01820","MC"
"17298",15195547,8,"Magnoliopsida","ARATH31581","AT5G01830","MC"
"17299",15195548,8,"Magnoliopsida","ARATH31582","AT5G01840","MC"
"17300",15195550,2,"Eukaryota","ARATH31584","AT5G01850","UC"
"17301",15195551,13,"Brassicaceae","ARATH31585","AT5G01860","MC"
"17302",15195552,10,"Pentapetalae","ARATH31586","AT5G01870","MC"
"17303",15195553,6,"Tracheophyta","ARATH31587","AT5G01880","MC"
"17304",15195554,14,"Arabidopsis","ARATH31588","AT5G01881","MC"
"17305",15195555,5,"Embryophyta","ARATH31589","AT5G01890","MC"
"17306",15195557,13,"Brassicaceae","ARATH31591","AT5G01900","MC"
"17307",15195558,13,"Brassicaceae","ARATH31592","AT5G01910","MC"
"17308",15195560,4,"Streptophyta","ARATH31594","AT5G01920","MC"
"17309",15195561,4,"Streptophyta","ARATH31595","AT5G01930","MC"
"17310",15195562,2,"Eukaryota","ARATH31596","AT5G01940","UC"
"17311",15195566,5,"Embryophyta","ARATH31600","AT5G01950","MC"
"17312",15195570,2,"Eukaryota","ARATH31604","AT5G01960","UC"
"17313",15195571,10,"Pentapetalae","ARATH31605","AT5G01970","MC"
"17314",15195573,8,"Magnoliopsida","ARATH31607","AT5G01980","MC"
"17315",15195574,2,"Eukaryota","ARATH31608","AT5G01990","UC"
"17316",15195575,13,"Brassicaceae","ARATH31609","AT5G02000","MC"
"17317",15195576,10,"Pentapetalae","ARATH31610","AT5G02010","MC"
"17318",15195577,11,"rosids","ARATH31611","AT5G02020","MC"
"17319",15195579,9,"Mesangiospermae","ARATH31613","AT5G02030","MC"
"17320",15195580,3,"Viridiplantae","ARATH31614","AT5G02040","UC"
"17321",15195581,4,"Streptophyta","ARATH31615","AT5G02050","MC"
"17322",15195582,7,"Spermatophyta","ARATH31616","AT5G02060","MC"
"17323",15195584,10,"Pentapetalae","ARATH31618","AT5G02070","MC"
"17324",15195588,2,"Eukaryota","ARATH31622","AT5G02080","UC"
"17325",15195592,10,"Pentapetalae","ARATH31626","AT5G02090","MC"
"17326",15195595,2,"Eukaryota","ARATH31629","AT5G02100","UC"
"17327",15195596,7,"Spermatophyta","ARATH31630","AT5G02110","MC"
"17328",15195598,3,"Viridiplantae","ARATH31632","AT5G02120","UC"
"17329",15195599,5,"Embryophyta","ARATH31633","AT5G02130","MC"
"17330",15195600,8,"Magnoliopsida","ARATH31634","AT5G02140","MC"
"17331",15195602,2,"Eukaryota","ARATH31636","AT5G02150","UC"
"17332",15195604,8,"Magnoliopsida","ARATH31638","AT5G02160","MC"
"17333",15195605,2,"Eukaryota","ARATH31639","AT5G02170","UC"
"17334",15195607,2,"Eukaryota","ARATH31641","AT5G02180","UC"
"17335",15195608,7,"Spermatophyta","ARATH31642","AT5G02190","MC"
"17336",15195610,13,"Brassicaceae","ARATH31644","AT5G02200","MC"
"17337",15195611,14,"Arabidopsis","ARATH31645","AT5G02210","MC"
"17338",15195612,8,"Magnoliopsida","ARATH31646","AT5G02220","MC"
"17339",15195613,2,"Eukaryota","ARATH31647","AT5G02230","UC"
"17340",15195615,2,"Eukaryota","ARATH31649","AT5G02240","UC"
"17341",15195616,2,"Eukaryota","ARATH31650","AT5G02250","UC"
"17342",15195617,4,"Streptophyta","ARATH31651","AT5G02260","MC"
"17343",15195618,2,"Eukaryota","ARATH31652","AT5G02270","UC"
"17344",15195620,2,"Eukaryota","ARATH31654","AT5G02280","UC"
"17345",15195621,9,"Mesangiospermae","ARATH31655","AT5G02290","MC"
"17346",15195622,2,"Eukaryota","ARATH31656","AT5G02310","UC"
"17347",15195624,10,"Pentapetalae","ARATH31658","AT5G02320","MC"
"17348",15195630,2,"Eukaryota","ARATH31664","AT5G02370","UC"
"17349",15195632,9,"Mesangiospermae","ARATH31666","AT5G02390","MC"
"17350",15195634,12,"malvids","ARATH31668","AT5G02400","MC"
"17351",15195635,2,"Eukaryota","ARATH31669","AT5G02410","UC"
"17352",15195636,13,"Brassicaceae","ARATH31670","AT5G02420","MC"
"17353",15195637,10,"Pentapetalae","ARATH31671","AT5G02430","MC"
