"gene" "hog" "phylostrata" "age"
"18867" "TRINITY_DN8922_c0_g1" "HOG:A0173517" "50" "MC"
"18868" "TRINITY_DN8923_c0_g1" "HOG:A0562808" "Eukaryota" "UC"
"18869" "TRINITY_DN8924_c0_g1" "HOG:A0564466" "Eukaryota" "UC"
"18870" "TRINITY_DN8925_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"18871" "TRINITY_DN8926_c0_g1" "HOG:A0168155" "asterids" "MC"
"18872" "TRINITY_DN8928_c0_g1" "HOG:A0570327" "Eukaryota" "UC"
"18873" "TRINITY_DN893_c0_g1" "HOG:A0562514" "Eukaryota" "UC"
"18874" "TRINITY_DN8930_c0_g1" "HOG:A0222109" "Magnoliopsida" "MC"
"18875" "TRINITY_DN8931_c0_g1" "HOG:A0213217" "Mesangiospermae" "MC"
"18876" "TRINITY_DN8932_c0_g1" "HOG:A0235147" "Embryophyta" "MC"
"18877" "TRINITY_DN8933_c0_g1" "HOG:A0203321" "Pentapetalae" "MC"
"18878" "TRINITY_DN8934_c0_g1" "HOG:A0220236" "Magnoliopsida" "MC"
"18879" "TRINITY_DN8935_c0_g2" "HOG:A0237743" "Streptophyta" "MC"
"18880" "TRINITY_DN8936_c0_g1" "HOG:A0779877" "LUCA" "UC"
"18881" "TRINITY_DN8937_c0_g1" "HOG:A0235479" "Embryophyta" "MC"
"18882" "TRINITY_DN8938_c0_g1" "HOG:A0563824" "Eukaryota" "UC"
"18883" "TRINITY_DN8939_c0_g1" "HOG:A0213079" "Mesangiospermae" "MC"
"18884" "TRINITY_DN8940_c0_g1" "HOG:A0237217" "Streptophyta" "MC"
"18885" "TRINITY_DN8941_c0_g1" "HOG:A0574908" "Eukaryota" "UC"
"18886" "TRINITY_DN8942_c0_g1" "HOG:A0202658" "Pentapetalae" "MC"
"18887" "TRINITY_DN8943_c0_g1" "HOG:A0239354" "Viridiplantae" "UC"
"18888" "TRINITY_DN8944_c0_g1" "HOG:A0455065" "Protostomia" "MC"
"18889" "TRINITY_DN8945_c0_g1" "HOG:A0583248" "Eukaryota" "UC"
"18890" "TRINITY_DN8948_c0_g1" "HOG:A0780377" "LUCA" "UC"
"18891" "TRINITY_DN895_c0_g1" "HOG:A0562482" "Eukaryota" "UC"
"18892" "TRINITY_DN8950_c0_g1" "HOG:A0220995" "Magnoliopsida" "MC"
"18893" "TRINITY_DN8951_c0_g1" "HOG:A0211975" "Mesangiospermae" "MC"
"18894" "TRINITY_DN8952_c0_g1" "HOG:A0562201" "Eukaryota" "UC"
"18895" "TRINITY_DN8953_c0_g1" "HOG:A0207791" "Pentapetalae" "MC"
"18896" "TRINITY_DN8954_c0_g1" "HOG:A0566315" "Eukaryota" "UC"
"18897" "TRINITY_DN8956_c0_g1" "HOG:A0232102" "Tracheophyta" "MC"
"18898" "TRINITY_DN8958_c0_g1" "HOG:A0234753" "Embryophyta" "MC"
"18899" "TRINITY_DN896_c0_g1" "HOG:A0784928" "LUCA" "UC"
"18900" "TRINITY_DN8961_c0_g1" "HOG:A0167513" "asterids" "MC"
"18901" "TRINITY_DN8962_c0_g1" "HOG:A0233568" "Embryophyta" "MC"
"18902" "TRINITY_DN8962_c0_g2" "HOG:A0233568" "Embryophyta" "MC"
"18903" "TRINITY_DN8963_c0_g1" "HOG:A0167939" "asterids" "MC"
"18904" "TRINITY_DN8964_c0_g1" "HOG:A0569940" "Eukaryota" "UC"
"18905" "TRINITY_DN897_c0_g1" "HOG:A0570365" "Eukaryota" "UC"
"18906" "TRINITY_DN8972_c0_g1" "HOG:A0562808" "Eukaryota" "UC"
"18907" "TRINITY_DN8973_c0_g1" "HOG:A0234480" "Embryophyta" "MC"
"18908" "TRINITY_DN8974_c0_g1" "HOG:A0220824" "Magnoliopsida" "MC"
"18909" "TRINITY_DN8975_c0_g1" "HOG:A0220931" "Magnoliopsida" "MC"
"18910" "TRINITY_DN8976_c0_g1" "HOG:A0211666" "Mesangiospermae" "MC"
"18911" "TRINITY_DN8977_c0_g1" "HOG:A0573334" "Eukaryota" "UC"
"18912" "TRINITY_DN8979_c0_g1" "HOG:A0563525" "Eukaryota" "UC"
"18913" "TRINITY_DN898_c0_g1" "HOG:A0562287" "Eukaryota" "UC"
"18914" "TRINITY_DN8980_c0_g1" "HOG:A0224288" "Spermatophyta" "MC"
"18915" "TRINITY_DN8987_c0_g1" "HOG:A0224001" "Spermatophyta" "MC"
"18916" "TRINITY_DN8988_c0_g1" "HOG:A0220192" "Magnoliopsida" "MC"
"18917" "TRINITY_DN899_c0_g1" "HOG:A0562792" "Eukaryota" "UC"
"18918" "TRINITY_DN8990_c0_g1" "HOG:A0223582" "Spermatophyta" "MC"
"18919" "TRINITY_DN8991_c0_g1" "HOG:A0232292" "Tracheophyta" "MC"
"18920" "TRINITY_DN8992_c0_g1" "HOG:A0569223" "Eukaryota" "UC"
"18921" "TRINITY_DN8994_c0_g1" "HOG:A0211890" "Mesangiospermae" "MC"
"18922" "TRINITY_DN8995_c0_g1" "HOG:A0221102" "Magnoliopsida" "MC"
"18923" "TRINITY_DN9_c0_g1" "HOG:A0238655" "Viridiplantae" "UC"
"18924" "TRINITY_DN9000_c0_g1" "HOG:A0237793" "Streptophyta" "MC"
"18925" "TRINITY_DN9001_c0_g1" "HOG:A0237818" "Streptophyta" "MC"
"18926" "TRINITY_DN9002_c0_g1" "HOG:A0202576" "Pentapetalae" "MC"
"18927" "TRINITY_DN9004_c0_g1" "HOG:A0235155" "Embryophyta" "MC"
"18928" "TRINITY_DN9004_c0_g2" "HOG:A0235155" "Embryophyta" "MC"
"18929" "TRINITY_DN9006_c0_g1" "HOG:A0563092" "Eukaryota" "UC"
"18930" "TRINITY_DN901_c0_g1" "HOG:A0238978" "Viridiplantae" "UC"
"18931" "TRINITY_DN9010_c0_g1" "HOG:A0202970" "Pentapetalae" "MC"
"18932" "TRINITY_DN9014_c0_g1" "HOG:A0577018" "Eukaryota" "UC"
"18933" "TRINITY_DN9016_c0_g1" "HOG:A0233951" "Embryophyta" "MC"
"18934" "TRINITY_DN902_c0_g1" "HOG:A0780354" "LUCA" "UC"
"18935" "TRINITY_DN9020_c0_g1" "HOG:A0239009" "Viridiplantae" "UC"
"18936" "TRINITY_DN9021_c0_g1" "HOG:A0564247" "Eukaryota" "UC"
"18937" "TRINITY_DN9022_c0_g1" "HOG:A0238726" "Viridiplantae" "UC"
"18938" "TRINITY_DN9023_c0_g1" "HOG:A0233974" "Embryophyta" "MC"
"18939" "TRINITY_DN9024_c0_g1" "HOG:A0213249" "Mesangiospermae" "MC"
"18940" "TRINITY_DN9026_c0_g1" "HOG:A0576074" "Eukaryota" "UC"
"18941" "TRINITY_DN9028_c0_g1" "HOG:A0569079" "Eukaryota" "UC"
"18942" "TRINITY_DN9029_c0_g1" "HOG:A0168172" "asterids" "MC"
"18943" "TRINITY_DN903_c0_g1" "HOG:A0779741" "LUCA" "UC"
"18944" "TRINITY_DN9031_c0_g1" "HOG:A0565356" "Eukaryota" "UC"
"18945" "TRINITY_DN9034_c0_g1" "HOG:A0202470" "Pentapetalae" "MC"
"18946" "TRINITY_DN9035_c0_g1" "HOG:A0785800" "LUCA" "UC"
"18947" "TRINITY_DN9036_c0_g1" "HOG:A0562462" "Eukaryota" "UC"
"18948" "TRINITY_DN9037_c0_g3" "HOG:A0577279" "Eukaryota" "UC"
"18949" "TRINITY_DN9039_c0_g1" "HOG:A0202867" "Pentapetalae" "MC"
"18950" "TRINITY_DN904_c0_g1" "HOG:A0220449" "Magnoliopsida" "MC"
"18951" "TRINITY_DN9041_c0_g1" "HOG:A0237420" "Streptophyta" "MC"
"18952" "TRINITY_DN9044_c0_g1" "HOG:A0565956" "Eukaryota" "UC"
"18953" "TRINITY_DN9045_c0_g1" "HOG:A0221588" "Magnoliopsida" "MC"
"18954" "TRINITY_DN9047_c0_g1" "HOG:A0238795" "Viridiplantae" "UC"
"18955" "TRINITY_DN9048_c0_g2" "HOG:A0562194" "Eukaryota" "UC"
"18956" "TRINITY_DN9049_c0_g1" "HOG:A0236758" "Embryophyta" "MC"
"18957" "TRINITY_DN905_c0_g2" "HOG:A0568397" "Eukaryota" "UC"
"18958" "TRINITY_DN9050_c0_g1" "HOG:A0202834" "Pentapetalae" "MC"
"18959" "TRINITY_DN9051_c0_g1" "HOG:A0219733" "Magnoliopsida" "MC"
"18960" "TRINITY_DN9052_c0_g1" "HOG:A0213109" "Mesangiospermae" "MC"
"18961" "TRINITY_DN9055_c0_g1" "HOG:A0575125" "Eukaryota" "UC"
"18962" "TRINITY_DN9056_c0_g1" "HOG:A0562477" "Eukaryota" "UC"
"18963" "TRINITY_DN9057_c0_g1" "HOG:A0562194" "Eukaryota" "UC"
"18964" "TRINITY_DN906_c0_g1" "HOG:A0206703" "Pentapetalae" "MC"
"18965" "TRINITY_DN9061_c0_g1" "HOG:A0203515" "Pentapetalae" "MC"
"18966" "TRINITY_DN9062_c0_g1" "HOG:A0222153" "Magnoliopsida" "MC"
"18967" "TRINITY_DN9064_c0_g1" "HOG:A0231833" "Tracheophyta" "MC"
"18968" "TRINITY_DN9065_c0_g1" "HOG:A0234458" "Embryophyta" "MC"
"18969" "TRINITY_DN9066_c0_g1" "HOG:A0234039" "Embryophyta" "MC"
"18970" "TRINITY_DN9067_c0_g1" "HOG:A0235054" "Embryophyta" "MC"
"18971" "TRINITY_DN9068_c0_g1" "HOG:A0238132" "Streptophyta" "MC"
"18972" "TRINITY_DN9069_c0_g1" "HOG:A0205236" "Pentapetalae" "MC"
"18973" "TRINITY_DN9070_c0_g1" "HOG:A0220361" "Magnoliopsida" "MC"
"18974" "TRINITY_DN9071_c1_g1" "HOG:A0206643" "Pentapetalae" "MC"
"18975" "TRINITY_DN9072_c0_g1" "HOG:A0237564" "Streptophyta" "MC"
"18976" "TRINITY_DN9073_c0_g1" "HOG:A0531332" "Bilateria" "MC"
"18977" "TRINITY_DN9073_c0_g2" "HOG:A0223307" "Spermatophyta" "MC"
"18978" "TRINITY_DN9073_c0_g3" "HOG:A0567100" "Eukaryota" "UC"
"18979" "TRINITY_DN9075_c0_g1" "HOG:A0564232" "Eukaryota" "UC"
"18980" "TRINITY_DN9076_c0_g1" "HOG:A0212971" "Mesangiospermae" "MC"
"18981" "TRINITY_DN9076_c0_g2" "HOG:A0233693" "Embryophyta" "MC"
"18982" "TRINITY_DN9077_c0_g1" "HOG:A0562253" "Eukaryota" "UC"
"18983" "TRINITY_DN9082_c0_g1" "HOG:A0562422" "Eukaryota" "UC"
"18984" "TRINITY_DN9084_c0_g1" "HOG:A0237318" "Streptophyta" "MC"
"18985" "TRINITY_DN9087_c0_g1" "HOG:A0562462" "Eukaryota" "UC"
"18986" "TRINITY_DN909_c0_g1" "HOG:A0563309" "Eukaryota" "UC"
"18987" "TRINITY_DN9090_c0_g1" "HOG:A0223604" "Spermatophyta" "MC"
"18988" "TRINITY_DN9092_c0_g1" "HOG:A0562422" "Eukaryota" "UC"
"18989" "TRINITY_DN9093_c0_g1" "HOG:A0564221" "Eukaryota" "UC"
"18990" "TRINITY_DN9093_c0_g2" "HOG:A0564221" "Eukaryota" "UC"
"18991" "TRINITY_DN9094_c0_g1" "HOG:A0203502" "Pentapetalae" "MC"
"18992" "TRINITY_DN9095_c0_g1" "HOG:A0786467" "LUCA" "UC"
"18993" "TRINITY_DN9097_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"18994" "TRINITY_DN9098_c0_g1" "HOG:A0562779" "Eukaryota" "UC"
"18995" "TRINITY_DN910_c0_g1" "HOG:A0781726" "LUCA" "UC"
"18996" "TRINITY_DN9100_c0_g1" "HOG:A0567227" "Eukaryota" "UC"
"18997" "TRINITY_DN9102_c0_g1" "HOG:A0222167" "Magnoliopsida" "MC"
"18998" "TRINITY_DN9105_c0_g1" "HOG:A0785688" "LUCA" "UC"
"18999" "TRINITY_DN9109_c0_g1" "HOG:A0240006" "Viridiplantae" "UC"
"19000" "TRINITY_DN911_c0_g1" "HOG:A0168596" "asterids" "MC"
"19001" "TRINITY_DN9110_c0_g1" "HOG:A0785790" "LUCA" "UC"
"19002" "TRINITY_DN9115_c0_g1" "HOG:A0234723" "Embryophyta" "MC"
"19003" "TRINITY_DN9117_c0_g1" "HOG:A0574837" "Eukaryota" "UC"
"19004" "TRINITY_DN912_c0_g1" "HOG:A0232113" "Tracheophyta" "MC"
"19005" "TRINITY_DN9122_c0_g1" "HOG:A0224440" "Spermatophyta" "MC"
"19006" "TRINITY_DN9124_c0_g1" "HOG:A0563569" "Eukaryota" "UC"
"19007" "TRINITY_DN9126_c0_g1" "HOG:A0563678" "Eukaryota" "UC"
"19008" "TRINITY_DN9127_c0_g1" "HOG:A0238736" "Viridiplantae" "UC"
"19009" "TRINITY_DN9129_c0_g1" "HOG:A0563381" "Eukaryota" "UC"
"19010" "TRINITY_DN913_c0_g1" "HOG:A0224117" "Spermatophyta" "MC"
"19011" "TRINITY_DN9130_c0_g1" "HOG:A0562482" "Eukaryota" "UC"
"19012" "TRINITY_DN9131_c0_g1" "HOG:A0562820" "Eukaryota" "UC"
"19013" "TRINITY_DN9134_c0_g1" "HOG:A0223799" "Spermatophyta" "MC"
"19014" "TRINITY_DN9136_c0_g1" "HOG:A0232849" "Tracheophyta" "MC"
"19015" "TRINITY_DN9138_c0_g1" "HOG:A0202483" "Pentapetalae" "MC"
"19016" "TRINITY_DN914_c0_g1" "HOG:A0221900" "Magnoliopsida" "MC"
"19017" "TRINITY_DN914_c2_g1" "HOG:A0233699" "Embryophyta" "MC"
"19018" "TRINITY_DN9140_c0_g1" "HOG:A0563576" "Eukaryota" "UC"
"19019" "TRINITY_DN9141_c0_g1" "HOG:A0237152" "Streptophyta" "MC"
"19020" "TRINITY_DN9143_c0_g1" "HOG:A0567361" "Eukaryota" "UC"
"19021" "TRINITY_DN9145_c0_g1" "HOG:A0234811" "Embryophyta" "MC"
"19022" "TRINITY_DN9146_c0_g2" "HOG:A0563258" "Eukaryota" "UC"
"19023" "TRINITY_DN9147_c0_g1" "HOG:A0219883" "Magnoliopsida" "MC"
"19024" "TRINITY_DN9149_c0_g1" "HOG:A0220012" "Magnoliopsida" "MC"
"19025" "TRINITY_DN915_c0_g1" "HOG:A0779770" "LUCA" "UC"
"19026" "TRINITY_DN9152_c0_g1" "HOG:A0203145" "Pentapetalae" "MC"
"19027" "TRINITY_DN9154_c0_g1" "HOG:A0234963" "Embryophyta" "MC"
"19028" "TRINITY_DN9157_c0_g1" "HOG:A0167872" "asterids" "MC"
"19029" "TRINITY_DN9158_c0_g1" "HOG:A0238632" "Viridiplantae" "UC"
"19030" "TRINITY_DN9159_c0_g1" "HOG:A0566958" "Eukaryota" "UC"
"19031" "TRINITY_DN916_c0_g1" "HOG:A0781078" "LUCA" "UC"
"19032" "TRINITY_DN9160_c0_g1" "HOG:A0237891" "Streptophyta" "MC"
"19033" "TRINITY_DN9161_c0_g1" "HOG:A0167726" "asterids" "MC"
"19034" "TRINITY_DN9164_c0_g1" "HOG:A0780128" "LUCA" "UC"
"19035" "TRINITY_DN9165_c0_g1" "HOG:A0234052" "Embryophyta" "MC"
"19036" "TRINITY_DN9166_c0_g1" "HOG:A0565910" "Eukaryota" "UC"
"19037" "TRINITY_DN9167_c0_g1" "HOG:A0234808" "Embryophyta" "MC"
"19038" "TRINITY_DN9168_c0_g1" "HOG:A0222272" "Magnoliopsida" "MC"
"19039" "TRINITY_DN9169_c0_g1" "HOG:A0237537" "Streptophyta" "MC"
"19040" "TRINITY_DN9169_c1_g1" "HOG:A0237537" "Streptophyta" "MC"
"19041" "TRINITY_DN917_c0_g1" "HOG:A0562480" "Eukaryota" "UC"
"19042" "TRINITY_DN9170_c0_g1" "HOG:A0563943" "Eukaryota" "UC"
"19043" "TRINITY_DN9171_c1_g1" "HOG:A0747957" "Proteobacteria" "MC"
"19044" "TRINITY_DN9172_c0_g1" "HOG:A0219905" "Magnoliopsida" "MC"
"19045" "TRINITY_DN9173_c0_g1" "HOG:A0236417" "Embryophyta" "MC"
"19046" "TRINITY_DN9174_c0_g1" "HOG:A0219833" "Magnoliopsida" "MC"
"19047" "TRINITY_DN9175_c0_g1" "HOG:A0567069" "Eukaryota" "UC"
"19048" "TRINITY_DN9179_c0_g1" "HOG:A0562820" "Eukaryota" "UC"
"19049" "TRINITY_DN918_c0_g1" "HOG:A0562623" "Eukaryota" "UC"
"19050" "TRINITY_DN9180_c0_g1" "HOG:A0234009" "Embryophyta" "MC"
"19051" "TRINITY_DN9181_c0_g1" "HOG:A0236038" "Embryophyta" "MC"
"19052" "TRINITY_DN9182_c0_g1" "HOG:A0219915" "Magnoliopsida" "MC"
"19053" "TRINITY_DN9183_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"19054" "TRINITY_DN9185_c0_g1" "HOG:A0234684" "Embryophyta" "MC"
"19055" "TRINITY_DN9188_c0_g2" "HOG:A0562326" "Eukaryota" "UC"
"19056" "TRINITY_DN9189_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"19057" "TRINITY_DN9189_c1_g1" "HOG:A0563156" "Eukaryota" "UC"
"19058" "TRINITY_DN9190_c0_g2" "HOG:A0220758" "Magnoliopsida" "MC"
"19059" "TRINITY_DN9192_c0_g1" "HOG:A0577417" "Eukaryota" "UC"
"19060" "TRINITY_DN9193_c0_g1" "HOG:A0780352" "LUCA" "UC"
"19061" "TRINITY_DN9197_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"19062" "TRINITY_DN9198_c0_g1" "HOG:A0232302" "Tracheophyta" "MC"
"19063" "TRINITY_DN92_c4_g1" "HOG:A0167911" "asterids" "MC"
"19064" "TRINITY_DN920_c0_g1" "HOG:A0570334" "Eukaryota" "UC"
"19065" "TRINITY_DN9201_c0_g1" "HOG:A0568397" "Eukaryota" "UC"
"19066" "TRINITY_DN9203_c0_g1" "HOG:A0169363" "asterids" "MC"
"19067" "TRINITY_DN9206_c0_g1" "HOG:A0564031" "Eukaryota" "UC"
"19068" "TRINITY_DN9207_c0_g1" "HOG:A0780195" "LUCA" "UC"
"19069" "TRINITY_DN921_c0_g1" "HOG:A0563708" "Eukaryota" "UC"
"19070" "TRINITY_DN9210_c0_g1" "HOG:A0562184" "Eukaryota" "UC"
"19071" "TRINITY_DN9211_c0_g1" "HOG:A0562525" "Eukaryota" "UC"
"19072" "TRINITY_DN9214_c0_g1" "HOG:A0562848" "Eukaryota" "UC"
"19073" "TRINITY_DN9215_c0_g1" "HOG:A0234233" "Embryophyta" "MC"
"19074" "TRINITY_DN9218_c0_g1" "HOG:A0240069" "Viridiplantae" "UC"
"19075" "TRINITY_DN9220_c0_g1" "HOG:A0567120" "Eukaryota" "UC"
"19076" "TRINITY_DN9221_c0_g1" "HOG:A0202426" "Pentapetalae" "MC"
"19077" "TRINITY_DN9222_c0_g1" "HOG:A0235385" "Embryophyta" "MC"
"19078" "TRINITY_DN9223_c0_g1" "HOG:A0224295" "Spermatophyta" "MC"
"19079" "TRINITY_DN9224_c0_g1" "HOG:A0237340" "Streptophyta" "MC"
"19080" "TRINITY_DN9226_c0_g1" "HOG:A0565362" "Eukaryota" "UC"
"19081" "TRINITY_DN9228_c0_g1" "HOG:A0203055" "Pentapetalae" "MC"
"19082" "TRINITY_DN9229_c0_g1" "HOG:A0780204" "LUCA" "UC"
"19083" "TRINITY_DN9230_c0_g1" "HOG:A0566924" "Eukaryota" "UC"
"19084" "TRINITY_DN9230_c2_g1" "HOG:A0570987" "Eukaryota" "UC"
"19085" "TRINITY_DN9232_c0_g1" "HOG:A0582892" "Eukaryota" "UC"
"19086" "TRINITY_DN9233_c0_g1" "HOG:A0779708" "LUCA" "UC"
"19087" "TRINITY_DN9236_c0_g1" "HOG:A0222159" "Magnoliopsida" "MC"
"19088" "TRINITY_DN9237_c0_g1" "HOG:A0234420" "Embryophyta" "MC"
"19089" "TRINITY_DN9239_c0_g1" "HOG:A0564683" "Eukaryota" "UC"
"19090" "TRINITY_DN924_c1_g1" "HOG:A0780147" "LUCA" "UC"
"19091" "TRINITY_DN9241_c1_g1" "HOG:A0223344" "Spermatophyta" "MC"
"19092" "TRINITY_DN9249_c0_g1" "HOG:A0566681" "Eukaryota" "UC"
"19093" "TRINITY_DN9249_c0_g2" "HOG:A0566681" "Eukaryota" "UC"
"19094" "TRINITY_DN9254_c0_g1" "HOG:A0563268" "Eukaryota" "UC"
"19095" "TRINITY_DN9256_c0_g1" "HOG:A0563062" "Eukaryota" "UC"
"19096" "TRINITY_DN9261_c0_g1" "HOG:A0206141" "Pentapetalae" "MC"
"19097" "TRINITY_DN9262_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"19098" "TRINITY_DN9262_c0_g2" "HOG:A0562172" "Eukaryota" "UC"
"19099" "TRINITY_DN9263_c0_g1" "HOG:A0235579" "Embryophyta" "MC"
"19100" "TRINITY_DN9264_c0_g1" "HOG:A0234024" "Embryophyta" "MC"
"19101" "TRINITY_DN9266_c0_g1" "HOG:A0566774" "Eukaryota" "UC"
"19102" "TRINITY_DN9267_c0_g1" "HOG:A0211595" "Mesangiospermae" "MC"
"19103" "TRINITY_DN9268_c0_g1" "HOG:A0219649" "Magnoliopsida" "MC"
"19104" "TRINITY_DN927_c0_g1" "HOG:A0568302" "Eukaryota" "UC"
"19105" "TRINITY_DN9271_c0_g1" "HOG:A0234071" "Embryophyta" "MC"
"19106" "TRINITY_DN9272_c0_g1" "HOG:A0219769" "Magnoliopsida" "MC"
"19107" "TRINITY_DN9274_c0_g1" "HOG:A0222500" "Magnoliopsida" "MC"
"19108" "TRINITY_DN9278_c0_g1" "HOG:A0202864" "Pentapetalae" "MC"
"19109" "TRINITY_DN928_c0_g1" "HOG:A0562553" "Eukaryota" "UC"
"19110" "TRINITY_DN9280_c0_g1" "HOG:A0563927" "Eukaryota" "UC"
"19111" "TRINITY_DN9281_c0_g1" "HOG:A0238614" "Viridiplantae" "UC"
"19112" "TRINITY_DN9282_c0_g1" "HOG:A0223629" "Spermatophyta" "MC"
"19113" "TRINITY_DN9283_c0_g1" "HOG:A0562880" "Eukaryota" "UC"
"19114" "TRINITY_DN9287_c0_g1" "HOG:A0788115" "LUCA" "UC"
"19115" "TRINITY_DN9288_c0_g1" "HOG:A0785664" "LUCA" "UC"
"19116" "TRINITY_DN929_c0_g1" "HOG:A0206581" "Pentapetalae" "MC"
"19117" "TRINITY_DN9290_c0_g1" "HOG:A0780103" "LUCA" "UC"
"19118" "TRINITY_DN9291_c0_g1" "HOG:A0562812" "Eukaryota" "UC"
"19119" "TRINITY_DN9295_c0_g1" "HOG:A0780572" "LUCA" "UC"
"19120" "TRINITY_DN9296_c0_g1" "HOG:A0202925" "Pentapetalae" "MC"
"19121" "TRINITY_DN9298_c0_g1" "HOG:A0235382" "Embryophyta" "MC"
"19122" "TRINITY_DN930_c0_g1" "HOG:A0781430" "LUCA" "UC"
"19123" "TRINITY_DN9301_c0_g1" "HOG:A0567069" "Eukaryota" "UC"
"19124" "TRINITY_DN9305_c0_g1" "HOG:A0223866" "Spermatophyta" "MC"
"19125" "TRINITY_DN9307_c0_g1" "HOG:A0779798" "LUCA" "UC"
"19126" "TRINITY_DN9309_c0_g1" "HOG:A0168363" "asterids" "MC"
"19127" "TRINITY_DN931_c0_g1" "HOG:A0567067" "Eukaryota" "UC"
"19128" "TRINITY_DN9310_c0_g1" "HOG:A0233888" "Embryophyta" "MC"
"19129" "TRINITY_DN9312_c0_g1" "HOG:A0563280" "Eukaryota" "UC"
"19130" "TRINITY_DN9315_c0_g1" "HOG:A0563888" "Eukaryota" "UC"
"19131" "TRINITY_DN9317_c0_g1" "HOG:A0570372" "Eukaryota" "UC"
"19132" "TRINITY_DN9318_c0_g1" "HOG:A0224579" "Spermatophyta" "MC"
"19133" "TRINITY_DN9319_c0_g1" "HOG:A0211633" "Mesangiospermae" "MC"
"19134" "TRINITY_DN932_c0_g1" "HOG:A0563013" "Eukaryota" "UC"
"19135" "TRINITY_DN9320_c0_g1" "HOG:A0167770" "asterids" "MC"
"19136" "TRINITY_DN9321_c0_g1" "HOG:A0224270" "Spermatophyta" "MC"
"19137" "TRINITY_DN9322_c0_g1" "HOG:A0224129" "Spermatophyta" "MC"
"19138" "TRINITY_DN9323_c0_g1" "HOG:A0237218" "Streptophyta" "MC"
"19139" "TRINITY_DN9327_c0_g1" "HOG:A0161680" "campanulids" "MC"
"19140" "TRINITY_DN9329_c0_g1" "HOG:A0562790" "Eukaryota" "UC"
"19141" "TRINITY_DN933_c0_g1" "HOG:A0583286" "Eukaryota" "UC"
"19142" "TRINITY_DN9330_c0_g1" "HOG:A0234830" "Embryophyta" "MC"
"19143" "TRINITY_DN9331_c0_g1" "HOG:A0563826" "Eukaryota" "UC"
"19144" "TRINITY_DN9332_c0_g1" "HOG:A0239841" "Viridiplantae" "UC"
"19145" "TRINITY_DN9333_c0_g1" "HOG:A0563450" "Eukaryota" "UC"
"19146" "TRINITY_DN9334_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"19147" "TRINITY_DN9335_c0_g1" "HOG:A0779793" "LUCA" "UC"
"19148" "TRINITY_DN9336_c0_g1" "HOG:A0235055" "Embryophyta" "MC"
"19149" "TRINITY_DN9337_c0_g1" "HOG:A0571793" "Eukaryota" "UC"
"19150" "TRINITY_DN9338_c0_g1" "HOG:A0234834" "Embryophyta" "MC"
"19151" "TRINITY_DN9339_c0_g1" "HOG:A0206399" "Pentapetalae" "MC"
"19152" "TRINITY_DN934_c0_g1" "HOG:A0167681" "asterids" "MC"
"19153" "TRINITY_DN9340_c0_g1" "HOG:A0779881" "LUCA" "UC"
"19154" "TRINITY_DN9341_c0_g1" "HOG:A0202835" "Pentapetalae" "MC"
"19155" "TRINITY_DN9342_c0_g1" "HOG:A0562287" "Eukaryota" "UC"
"19156" "TRINITY_DN9343_c0_g1" "HOG:A0785654" "LUCA" "UC"
"19157" "TRINITY_DN9344_c0_g1" "HOG:A0235135" "Embryophyta" "MC"
"19158" "TRINITY_DN9346_c0_g1" "HOG:A0222222" "Magnoliopsida" "MC"
"19159" "TRINITY_DN9348_c0_g1" "HOG:A0234102" "Embryophyta" "MC"
"19160" "TRINITY_DN935_c0_g1" "HOG:A0779791" "LUCA" "UC"
"19161" "TRINITY_DN9351_c0_g1" "HOG:A0234991" "Embryophyta" "MC"
"19162" "TRINITY_DN9353_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"19163" "TRINITY_DN9355_c0_g1" "HOG:A0571447" "Eukaryota" "UC"
"19164" "TRINITY_DN9359_c0_g1" "HOG:A0203123" "Pentapetalae" "MC"
"19165" "TRINITY_DN936_c0_g1" "HOG:A0564213" "Eukaryota" "UC"
"19166" "TRINITY_DN9360_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"19167" "TRINITY_DN9361_c0_g1" "HOG:A0202422" "Pentapetalae" "MC"
"19168" "TRINITY_DN9362_c0_g1" "HOG:A0563912" "Eukaryota" "UC"
"19169" "TRINITY_DN9363_c0_g1" "HOG:A0564041" "Eukaryota" "UC"
"19170" "TRINITY_DN9367_c0_g1" "HOG:A0206033" "Pentapetalae" "MC"
"19171" "TRINITY_DN9368_c0_g1" "HOG:A0231750" "Tracheophyta" "MC"
"19172" "TRINITY_DN9369_c0_g1" "HOG:A0202435" "Pentapetalae" "MC"
"19173" "TRINITY_DN9370_c0_g1" "HOG:A0198130" "rosids" "MC"
"19174" "TRINITY_DN9372_c0_g1" "HOG:A0562458" "Eukaryota" "UC"
"19175" "TRINITY_DN9373_c0_g1" "HOG:A0562846" "Eukaryota" "UC"
"19176" "TRINITY_DN9374_c0_g1" "HOG:A0240388" "Viridiplantae" "UC"
