"","AGI","probe_id","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","GO","PATH","oma_id","level","level_name","araID","age"
"5320","AT5G51040","248492_at",0.0471,0.0133,3.0916339,-3.8094345,0.530775,"AT5G51040","succinate dehydrogenase assembly factor 2","GO:0006099; GO:0006121; GO:0018293; GO:0034553; GO:0080022; GO:0005739; GO:0008177",NA,15202089,5,"Embryophyta","ARATH38123","MC"
"5321","AT5G51060","248486_at",0.00501,0.000705,5.0882262,-0.7262809,0.815975,"RHD2","Respiratory burst oxidase homolog protein C","GO:0006952; GO:0009060; GO:0010053; GO:0033198; GO:0055114; GO:0005634; GO:0005886; GO:0005887; GO:0005509; GO:0016174",NA,15202091,1,"LUCA","ARATH38125","UC"
"5322","AT5G51070","248487_at",0.0189,0.00408,-3.8501763,-2.5851233,-0.8034425,"ERD1","chaperone protein ClpD","GO:0019538; GO:0065003; GO:0009507; GO:0009536; GO:0009570; GO:0009941; GO:0016887",NA,15202092,3,"Viridiplantae","ARATH38126","UC"
"5323","AT5G51100","248493_at",0.0321,0.00808,-3.4055242,-3.2976751,-0.4100575,"FSD2","Fe superoxide dismutase 2","GO:0009411; GO:0055114; GO:0005739; GO:0009507; GO:0009579; GO:0042644; GO:0004784; GO:0005515",NA,15202098,1,"LUCA","ARATH38132","UC"
"5324","AT5G51110","248449_at",4.84e-05,6.11e-07,-12.6480239,6.753368,-1.5307475,"AT5G51110","transcriptional coactivator/pterin dehydratase","GO:0009651; GO:0009737; GO:0110102; GO:0005634; GO:0009507; GO:0009536; GO:0009570; GO:0071944; GO:0005515; GO:0008124",NA,15202101,3,"Viridiplantae","ARATH38135","UC"
"5325","AT5G51120","248447_at",0.0217,0.0049,3.7288008,-2.7777574,0.4436475,"PABN1","polyadenylate-binding protein 1","GO:0005829; GO:0016607; GO:0003729; GO:0005515; GO:0008143","03015",15202105,2,"Eukaryota","ARATH38139","UC"
"5326","AT5G51170","248445_at",0.00178,0.000173,-6.2112386,0.7743693,-0.681895,"AT5G51170","hypothetical protein","GO:0034477; GO:0005576; GO:0005634; GO:0000175; GO:0004518",NA,15202113,2,"Eukaryota","ARATH38147","UC"
"5327","AT5G51200","248465_at",0.00268,0.000301,5.7515328,0.1814172,0.72836,"AT5G51200","hypothetical protein","GO:0006999; GO:0005634; GO:0005635; GO:0044611; GO:0005515; GO:0017056","03013",15202121,3,"Viridiplantae","ARATH38155","UC"
"5328","AT5G51350","248454_at",0.0152,0.00306,4.0425964,-2.2830959,0.610455,"AT5G51350","receptor-like kinase MOL1","GO:0006468; GO:0009755; GO:2000604; GO:0005886; GO:0004672; GO:0005524; GO:0016301",NA,15202140,8,"Magnoliopsida","ARATH38174","MC"
"5329","AT5G51390","248432_at",0.0344,0.00884,3.3474651,-3.3919298,0.663495,"AT5G51390","hypothetical protein","GO:0008150; GO:0005739; GO:0003674",NA,15202145,13,"Brassicaceae","ARATH38179","MC"
"5330","AT5G51400","248433_at",0.0103,0.00184,4.3906483,-1.7483661,0.6634525,"AT5G51400","PLAC8 family protein","GO:0008150; GO:0005634; GO:0005794; GO:0003674",NA,15202146,5,"Embryophyta","ARATH38180","MC"
"5331","AT5G51430","248458_at",0.0228,0.0052,3.6900734,-2.8395415,0.441065,"EYE","COG7-like protein EYE","GO:0006886; GO:0006890; GO:0007030; GO:0009793; GO:0009826; GO:0009933; GO:0010016; GO:0045053; GO:0048507; GO:0005794; GO:0005829; GO:0017119; GO:0005515",NA,15202149,2,"Eukaryota","ARATH38183","UC"
"5332","AT5G51440","248434_at",0.0492,0.014,-3.0563653,-3.8671846,-2.54015,"AT5G51440","heat shock protein 23.5","GO:0009507; GO:0003674",NA,15202150,10,"Pentapetalae","ARATH38184","MC"
"5333","AT5G51460","248404_at",0.00594,0.000887,4.9167767,-0.9711142,0.5854675,"ATTPPA","trehalose-phosphate phosphatase A","GO:0005992; GO:0005634; GO:0004805",NA,15202154,1,"LUCA","ARATH38188","UC"
"5334","AT5G51480","248405_at",0.0474,0.0134,3.0867238,-3.8174727,0.3019725,"SKS2","Monocopper oxidase-like protein SKS2","GO:0006826; GO:0055072; GO:0055114; GO:0005886; GO:0009506; GO:0031225; GO:0046658; GO:0004322; GO:0005507; GO:0016491",NA,15202159,6,"Tracheophyta","ARATH38193","MC"
"5335","AT5G51545","248409_at",0.00977,0.00172,-4.4395312,-1.6745367,-0.7757225,"LPA2","low psii accumulation2 protein","GO:0009507; GO:0009534; GO:0009536",NA,15202167,10,"Pentapetalae","ARATH38201","MC"
"5336","AT5G51550","248419_at",0.00123,0.000102,6.6749438,1.3438326,1.9173625,"EXL3","protein EXORDIUM like 3","GO:0080167; GO:0005576; GO:0009505; GO:0009506; GO:0003674",NA,15202168,2,"Eukaryota","ARATH38202","UC"
"5337","AT5G51560","248420_at",0.00218,0.000227,5.9824747,0.4829154,1.0952075,"AT5G51560","leucine-rich repeat protein kinase","GO:0006468; GO:0005576; GO:0004672; GO:0005524",NA,15202169,5,"Embryophyta","ARATH38203","MC"
"5338","AT5G51590","248412_at",0.0232,0.00532,3.6753031,-2.8631446,0.7185175,"AT5G51590","AT hook motif DNA-binding family protein","GO:0010051; GO:0010089; GO:0005634; GO:0003680; GO:0005515; GO:0043621",NA,15202173,13,"Brassicaceae","ARATH38207","MC"
"5339","AT5G51600","248413_at",0.00781,0.00129,4.6465645,-1.365472,1.02543,"PLE","microtubule associated protein MAP65-3","GO:0000226; GO:0000280; GO:0000911; GO:0009624; GO:0046785; GO:0052096; GO:0005737; GO:0005819; GO:0005874; GO:0009524; GO:0009574; GO:0055028; GO:0008017",NA,15202174,2,"Eukaryota","ARATH38208","UC"
"5340","AT5G51680","248424_at",0.000935,6.78e-05,-7.0425957,1.7758601,-0.8496275,"AT5G51680","hydroxyproline-rich glycoprotein family protein","GO:0008150; GO:0005634; GO:0003674",NA,15202192,10,"Pentapetalae","ARATH38226","MC"
"5341","AT5G51720","248377_at",0.000259,1.02e-05,-8.9728709,3.7938924,-1.49159,"AT5G51720","CDGSH iron-sulfur domain-containing protein NEET","GO:0010150; GO:0055072; GO:0072593; GO:0005739; GO:0005829; GO:0009507; GO:0009536; GO:0009570; GO:0051537",NA,15202199,10,"Pentapetalae","ARATH38233","MC"
"5342","AT5G51740","248426_at",0.0245,0.0057,-3.630106,-2.9354997,-0.5236525,"AT5G51740","peptidase family M48 family protein","GO:0006508; GO:0005739; GO:0004222",NA,15202203,4,"Streptophyta","ARATH38237","MC"
"5343","AT5G51820","248380_at",0.026,0.00617,-3.5786276,-3.0181417,-0.342135,"PGM","phosphoglucomutase","GO:0005975; GO:0009409; GO:0009590; GO:0019252; GO:0005829; GO:0009507; GO:0009570; GO:0009941; GO:0010319; GO:0048046; GO:0000287; GO:0004614","00010; 00030; 00052; 00230; 00500; 00520; 01100; 01110",15202218,2,"Eukaryota","ARATH38252","UC"
"5344","AT5G51840","248378_at",0.0181,0.00387,3.8852039,-2.5298271,0.48221,"AT5G51840","hypothetical protein","GO:0008150; GO:0005575; GO:0003674",NA,15202220,8,"Magnoliopsida","ARATH38254","MC"
"5345","AT5G51890","248382_at",0.00166,0.000156,6.301107,0.8869386,1.6844,"AT5G51890","peroxidase 66","GO:0006950; GO:0006979; GO:0055114; GO:0098869; GO:0005576; GO:0009505; GO:0009506; GO:0004601; GO:0020037","00360; 00940; 01100; 01110",15202232,7,"Spermatophyta","ARATH38266","MC"
"5346","AT5G51910","248385_at",0.00358,0.000444,5.4427418,-0.2333653,0.610235,"AT5G51910","transcription factor TCP19","GO:0006355; GO:0031347; GO:0005634; GO:0003700; GO:0005515; GO:0043565",NA,15202234,13,"Brassicaceae","ARATH38268","MC"
"5347","AT5G51940","248386_at",0.0195,0.00425,3.8231122,-2.6279405,0.5160225,"NRPB6A","RNA polymerase Rpb6","GO:0006351; GO:0000418; GO:0000419; GO:0005634; GO:0005665; GO:0005666; GO:0005736; GO:0003677; GO:0003899","00230; 00240; 01100; 03020",15202239,5,"Embryophyta","ARATH38273","MC"
"5348","AT5G51970","248398_at",0.0374,0.00985,-3.2790957,-3.5031938,-0.8646975,"AT5G51970","putative sorbitol dehydrogenase","GO:0005737; GO:0005829; GO:0009506; GO:0009536; GO:0008270; GO:0046526; GO:0050255","00051; 01100",15202244,2,"Eukaryota","ARATH38278","UC"
"5349","AT5G52010","248399_at",0.000184,5.86e-06,-9.6165791,4.3856367,-0.7164375,"AT5G52010","C2H2-like zinc finger protein","GO:0006355; GO:0009507; GO:0003676; GO:0003700",NA,15202248,8,"Magnoliopsida","ARATH38282","MC"
"5350","AT5G52030","248391_at",0.000461,2.37e-05,-8.0714858,2.9004624,-0.784875,"AT5G52030","TraB family protein","GO:0008150; GO:0005886; GO:0009507; GO:0003674",NA,15202251,2,"Eukaryota","ARATH38285","UC"
"5351","AT5G52050","248392_at",0.0083,0.0014,4.5876714,-1.4527864,0.7002575,"AT5G52050","MATE efflux family protein","GO:0009737; GO:0010015; GO:0055085; GO:0080168; GO:2000070; GO:0005770; GO:0005886; GO:0009507; GO:0016020; GO:0015297; GO:0022857; GO:0042910; GO:0090440",NA,15202259,2,"Eukaryota","ARATH38293","UC"
"5352","AT5G52070","248394_at",6.14e-05,9.02e-07,-12.0715569,6.3491796,-0.9267325,"AT5G52070","Agenet domain-containing protein","GO:0008150; GO:0005634",NA,15202262,10,"Pentapetalae","ARATH38296","MC"
"5353","AT5G52100","248402_at",0.00392,0.000505,-5.3433001,-0.3698161,-0.7524675,"crr1","putative 4-hydroxy-tetrahydrodipicolinate reductase 3","GO:0009089; GO:0019684; GO:0009507; GO:0009570; GO:0008839","00300; 01100; 01110",15202266,4,"Streptophyta","ARATH38300","MC"
"5354","AT5G52120","248395_at",0.0192,0.00418,-3.8338917,-2.6108771,-0.94769,"PP2-A14","F-box protein PP2-A14","GO:0016567; GO:0005515; GO:0030246",NA,15202270,5,"Embryophyta","ARATH38304","MC"
"5355","AT5G52190","248348_at",0.000441,2.23e-05,-8.1349644,2.9660399,-1.107285,"AT5G52190","Sugar isomerase (SIS) family protein","GO:1901135; GO:0005829; GO:0097367",NA,15202280,1,"LUCA","ARATH38314","UC"
"5356","AT5G52200","248351_at",0.0482,0.0137,3.0723847,-3.8409503,0.4556475,"AT5G52200","phosphoprotein phosphatase inhibitor","GO:0009966; GO:0043666; GO:0080163; GO:0005634; GO:0009536; GO:0004864",NA,15202282,4,"Streptophyta","ARATH38316","MC"
"5357","AT5G52220","248341_at",0.0372,0.00976,3.2848698,-3.4937867,0.2862975,"AT5G52220","chromosome transmission fidelity protein 8 domain-containing protein","GO:0005634; GO:0005515",NA,15202285,3,"Viridiplantae","ARATH38319","UC"
"5358","AT5G52240","248349_at",0.000693,4.41e-05,7.4510121,2.2366354,0.70355,"MSBP1","membrane steroid-binding protein 1","GO:0030308; GO:1901141; GO:0005783; GO:0005794; GO:0005886; GO:0009507; GO:0009536; GO:0012505; GO:0016020; GO:0005496; GO:0005515",NA,15202288,5,"Embryophyta","ARATH38322","MC"
"5359","AT5G52320","248353_at",8.64e-05,1.67e-06,-11.2093461,5.7071702,-2.2281425,"CYP96A4","cytochrome P450, family 96, subfamily A, polypeptide 4","GO:0005576; GO:0009536; GO:0005506; GO:0016705; GO:0020037","00903; 00945; 01100; 01110",15202299,9,"Mesangiospermae","ARATH38333","MC"
"5360","AT5G52420","248336_at",5.3e-05,7.16e-07,-12.4110823,6.5895425,-1.7401,"AT5G52420","hypothetical protein","GO:0008150; GO:0005783; GO:0009536; GO:0016020; GO:0003674",NA,15202312,5,"Embryophyta","ARATH38346","MC"
"5361","AT5G52430","248360_at",0.00419,0.000555,-5.2704242,-0.47071,-0.5739575,"AT5G52430","hydroxyproline-rich glycoprotein family protein","GO:0008150; GO:0005634; GO:0003674",NA,15202313,10,"Pentapetalae","ARATH38347","MC"
"5362","AT5G52440","248338_at",0.0051,0.000722,-5.0705991,-0.7512588,-0.525335,"HCF106","sec-independent protein translocase protein TATB","GO:0009409; GO:0043953; GO:0045038; GO:1902458; GO:1903426; GO:2000070; GO:0009507; GO:0009534; GO:0009535; GO:0009536; GO:0009579; GO:0009941; GO:0033281; GO:0005515; GO:0009977",NA,15202314,10,"Pentapetalae","ARATH38348","MC"
"5363","AT5G52470","248362_at",0.0225,0.00512,3.70031,-2.823196,0.558175,"FIB1","probable mediator of RNA polymerase II transcription subunit 36b","GO:0000494; GO:0001510; GO:0006364; GO:0031167; GO:1990258; GO:0005634; GO:0005730; GO:0009536; GO:0015030; GO:0031428; GO:0032040; GO:0003723; GO:0008649; GO:0030515; GO:1990259",NA,15202318,2,"Eukaryota","ARATH38352","UC"
"5364","AT5G52640","248332_at",0.0403,0.0108,-3.2182869,-3.6023682,-3.6287425,"HSP90.1","heat shock protein 90.1","GO:0006457; GO:0009408; GO:0009816; GO:0034605; GO:0042742; GO:0046685; GO:0050821; GO:0061077; GO:0005618; GO:0005737; GO:0005829; GO:0005886; GO:0009986; GO:0032991; GO:0048471; GO:0005515; GO:0051082","04141; 04626",15202343,1,"LUCA","ARATH38377","UC"
"5365","AT5G52650","248331_at",0.00026,1.03e-05,8.9622019,3.7837739,1.3601175,"AT5G52650","40S ribosomal protein S10-3","GO:0000028; GO:0005618; GO:0005737; GO:0009536; GO:0022626; GO:0022627; GO:0003723; GO:0003729; GO:0003735","03010",15202344,2,"Eukaryota","ARATH38378","UC"
"5366","AT5G52780","248329_at",8.33e-06,2.67e-08,-18.2821407,9.8992625,-2.6604475,"AT5G52780","hypothetical protein","GO:0010258; GO:0009507; GO:0009535; GO:0003674",NA,15202365,10,"Pentapetalae","ARATH38399","MC"
"5367","AT5G52810","248330_at",0.0488,0.0139,3.0629142,-3.856459,0.4956775,"AT5G52810","NAD(P)-binding Rossmann-fold superfamily protein","GO:0009627; GO:0062034; GO:1901672; GO:0005737; GO:0009507; GO:0009536; GO:0016639; GO:0062046",NA,15202373,1,"LUCA","ARATH38407","UC"
"5368","AT5G52840","248288_at",0.00171,0.000162,6.2667936,0.8440846,0.61145,"AT5G52840","probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5","GO:0009853; GO:0022904; GO:0005739; GO:0005747; GO:0009536; GO:0031966; GO:0045271; GO:0008137","00190; 01100",15202377,2,"Eukaryota","ARATH38411","UC"
"5369","AT5G52880","248289_at",0.03,0.00742,-3.4595391,-3.2101975,-0.3688,"AT5G52880","F-box protein","GO:0005634; GO:0005737; GO:0005515",NA,15202382,4,"Streptophyta","ARATH38416","MC"
"5370","AT5G52900","248282_at",0.0093,0.00162,4.481803,-1.6109534,0.97455,"AT5G52900","membrane-associated kinase regulator family protein","GO:0005634; GO:0003674",NA,15202386,10,"Pentapetalae","ARATH38420","MC"
"5371","AT5G52910","248279_at",0.00584,0.000866,4.934433,-0.9457066,0.4022,"ATIM","protein TIMELESS","GO:0042752; GO:0005634",NA,15202387,4,"Streptophyta","ARATH38421","MC"
"5372","AT5G52970","248287_at",0.000865,6.06e-05,-7.147237,1.895797,-1.3583575,"AT5G52970","thylakoid lumenal protein 2","GO:0008150; GO:0009507; GO:0009543; GO:0009579; GO:0031977; GO:0003674",NA,15202396,3,"Viridiplantae","ARATH38430","UC"
"5373","AT5G53020","248291_at",0.0341,0.00874,-3.3547869,-3.3800312,-0.405285,"AT5G53020","ribonuclease P protein subunit P38-like protein","GO:0008150; GO:0005737",NA,15202405,7,"Spermatophyta","ARATH38439","MC"
"5374","AT5G53090","248296_at",0.00758,0.00123,4.6807313,-1.3150387,0.889425,"AT5G53090","Rossmann-fold NAD(P)-binding domain-containing protein","GO:0055114; GO:0005575",NA,15202421,4,"Streptophyta","ARATH38455","MC"
"5375","AT5G53170","248303_at",0.0042,0.000556,-5.2681376,-0.473888,-0.9626275,"FTSH11","ATP-dependent zinc metalloprotease FTSH 11","GO:0006508; GO:0009408; GO:0010304; GO:0005739; GO:0009507; GO:0009536; GO:0009941; GO:0004176; GO:0004222",NA,15202434,4,"Streptophyta","ARATH38468","MC"
"5376","AT5G53280","248261_at",0.00334,0.000405,5.5147087,-0.1354921,0.47519,"PDV1","plastid division protein PDV1","GO:0010020; GO:0009707; GO:0003674",NA,15202451,7,"Spermatophyta","ARATH38485","MC"
"5377","AT5G53290","248253_at",0.00765,0.00124,4.670395,-1.3302788,0.81274,"CRF3","ethylene-responsive transcription factor CRF3","GO:0006355; GO:0048366; GO:0048825; GO:0005634; GO:0003700; GO:0005515",NA,15202452,12,"malvids","ARATH38486","MC"
"5378","AT5G53320","248254_at",0.000245,9.5e-06,9.0563891,3.8727418,2.46238,"AT5G53320","putative inactive receptor kinase","GO:0006468; GO:0005886; GO:0004672; GO:0005515; GO:0016301",NA,15202457,13,"Brassicaceae","ARATH38491","MC"
"5379","AT5G53350","248255_at",0.00371,0.000469,-5.4003841,-0.2913151,-0.8320675,"CLPX","CLP protease regulatory subunit X","GO:0006457; GO:0006508; GO:0030163; GO:0005739; GO:0005759; GO:0009507; GO:0005524",NA,15202461,5,"Embryophyta","ARATH38495","MC"
"5380","AT5G53420","248271_at",0.00054,3.07e-05,-7.8066325,2.6222523,-2.4096225,"AT5G53420","CCT motif family protein","GO:0090548; GO:0005634; GO:0003674",NA,15202471,8,"Magnoliopsida","ARATH38505","MC"
"5381","AT5G53460","248267_at",0.0151,0.00304,4.0464565,-2.2770817,0.89268,"GLT1","glutamate synthase 1 [NADH]","GO:0006537; GO:0019676; GO:0042128; GO:0046686; GO:0048589; GO:0055114; GO:0097054; GO:0009507; GO:0009536; GO:0009570; GO:0005506; GO:0010181; GO:0015930; GO:0016040; GO:0016491; GO:0050660","00250; 00910; 01100; 01110",15202479,1,"LUCA","ARATH38513","UC"
"5382","AT5G53480","248272_at",0.00689,0.00108,-4.7729042,-1.1798016,-0.4725175,"AT5G53480","armadillo/beta-catenin-like repeat-containing protein","GO:0006606; GO:0015031; GO:0005634; GO:0005737; GO:0005515; GO:0008139; GO:0008536; GO:0061608; GO:0140142","03013",15202481,2,"Eukaryota","ARATH38515","UC"
"5383","AT5G53490","248224_at",0.0188,0.00406,-3.853199,-2.5803462,-0.490955,"AT5G53490","thylakoid lumenal protein-17.4","GO:0008150; GO:0005576; GO:0009507; GO:0009534; GO:0009535; GO:0009536; GO:0009543; GO:0009570; GO:0009579; GO:0031977; GO:0005515",NA,15202488,2,"Eukaryota","ARATH38522","UC"
"5384","AT5G53500","248273_at",0.0113,0.00209,-4.3021253,-1.8828801,-0.3875075,"AT5G53500","transducin/WD40 domain-containing protein","GO:0005737; GO:0017137",NA,15202491,9,"Mesangiospermae","ARATH38525","MC"
"5385","AT5G53550","248276_at",0.00463,0.000636,-5.1662815,-0.6162099,-1.0441875,"YSL3","metal-nicotianamine transporter YSL3","GO:0003006; GO:0009624; GO:0010039; GO:0048316; GO:0055085; GO:0005576; GO:0005737; GO:0005886; GO:0016020; GO:0051980",NA,15202496,2,"Eukaryota","ARATH38530","UC"
"5386","AT5G53560","248217_at",0.00271,0.000306,5.7374018,0.1627286,0.478925,"CB5-E","cytochrome B5 isoform E","GO:0005773; GO:0005774; GO:0005783; GO:0005789; GO:0005886; GO:0009535; GO:0009536; GO:0016020; GO:0043231; GO:0005515; GO:0009055; GO:0020037",NA,15202498,8,"Magnoliopsida","ARATH38532","MC"
"5387","AT5G53580","248242_at",8.09e-05,1.49e-06,-11.3689357,5.8295834,-1.4392625,"AT5G53580","pyridoxal reductase","GO:0009443; GO:0042820; GO:0042821; GO:0009507; GO:0009536; GO:0050236; GO:0070402",NA,15202501,2,"Eukaryota","ARATH38535","UC"
"5388","AT5G53650","248219_at",0.0352,0.00907,3.3313169,-3.4181842,0.384545,"AT5G53650","hypothetical protein","GO:0008150; GO:0009507; GO:0009536; GO:0003674",NA,15202510,7,"Spermatophyta","ARATH38544","MC"
"5389","AT5G53710","248218_at",0.0174,0.00368,-3.9186443,-2.477165,-1.1998725,"AT5G53710","hypothetical protein","GO:0008150; GO:0005739; GO:0003674",NA,15202516,13,"Brassicaceae","ARATH38550","MC"
"5390","AT5G53820","248227_at",0.00752,0.00121,4.6892734,-1.3024555,1.4793075,"AT5G53820","Late embryogenesis abundant protein (LEA) family protein","GO:0008150; GO:0009507; GO:0003674",NA,15202529,10,"Pentapetalae","ARATH38563","MC"
"5391","AT5G53830","248230_at",1.47e-05,6.82e-08,16.3883014,8.9796433,2.144095,"AT5G53830","VQ motif-containing protein","GO:0008150; GO:0005634; GO:0003674",NA,15202530,11,"rosids","ARATH38564","MC"
"5392","AT5G53870","248236_at",0.000541,3.08e-05,-7.8045373,2.6200214,-3.2151425,"ENODL1","early nodulin-like protein 1","GO:0005886; GO:0031225; GO:0046658; GO:0009055",NA,15202543,11,"rosids","ARATH38577","MC"
"5393","AT5G53880","248186_at",0.00147,0.00013,6.4552849,1.0775726,0.960985,"AT5G53880","hypothetical protein","GO:0008150; GO:0005739; GO:0005886; GO:0003674",NA,15202545,10,"Pentapetalae","ARATH38579","MC"
"5394","AT5G53890","248237_at",0.000187,6.01e-06,9.5862093,4.358523,1.7650625,"PSKR2","phytosylfokine-alpha receptor 2","GO:0009611; GO:0046777; GO:0005886; GO:0009507; GO:0001653; GO:0004674; GO:0005515",NA,15202546,6,"Tracheophyta","ARATH38580","MC"
"5395","AT5G53900","248238_at",0.00111,8.78e-05,6.8061489,1.4999401,1.4492175,"AT5G53900","Serine/threonine-protein kinase-like protein","GO:0005634",NA,15202549,8,"Magnoliopsida","ARATH38583","MC"
"5396","AT5G53940","248187_at",0.000431,2.15e-05,-8.170469,3.0025359,-1.1321525,"AT5G53940","yippee-like zinc-binding protein","GO:0008150; GO:0000151; GO:0005634",NA,15202554,2,"Eukaryota","ARATH38588","UC"
"5397","AT5G53990","248209_at",0.00215,0.000223,5.9991392,0.5043868,0.68403,"AT5G53990","UDP-glycosyltransferase 79B9","GO:0009507; GO:0043231; GO:0008194; GO:0016757; GO:0016758",NA,15202559,10,"Pentapetalae","ARATH38593","MC"
"5398","AT5G54130","248190_at",0.00143,0.000126,6.4843819,1.1132005,0.97036,"AT5G54130","calcium-binding endonuclease/exonuclease/phosphatase family protein","GO:0000175; GO:0005509",NA,15202581,2,"Eukaryota","ARATH38615","UC"
"5399","AT5G54130","248191_at",9.34e-05,1.85e-06,11.0737705,5.601841,1.1834425,"AT5G54130","calcium-binding endonuclease/exonuclease/phosphatase family protein","GO:0000175; GO:0005509",NA,15202581,2,"Eukaryota","ARATH38615","UC"
"5400","AT5G54160","248200_at",0.0131,0.00254,4.1705631,-2.0846926,0.628425,"OMT1","caffeic acid/5-hydroxyferulic acid O-methyltransferase","GO:0008152; GO:0009809; GO:0019438; GO:0030187; GO:0032259; GO:0051555; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0009506; GO:0009536; GO:0008171; GO:0008757; GO:0017096; GO:0030744; GO:0030755; GO:0033799; GO:0046983; GO:0047763; GO:0102822","00944",15202588,5,"Embryophyta","ARATH38622","MC"
"5401","AT5G54170","248199_at",0.016,0.00328,-3.9963061,-2.3553593,-1.0090075,"AT5G54170","lipid-binding START domain-containing protein","GO:0009611",NA,15202590,13,"Brassicaceae","ARATH38624","MC"
