ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
252322_at,7.22E-01,5.39E-01,-0.6385026,-7.1710782,-0.0649325,AT3G48550,hypothetical protein
250087_at,7.22E-01,5.40E-01,-0.6383349,-7.1711918,-0.1095425,AT5G17270,tetratricopeptide repeat-containing protein
266654_at,7.22E-01,5.40E-01,0.6382123,-7.1712747,0.049555,AT2G25890,Oleosin-like protein
266784_at,7.22E-01,5.40E-01,0.638119,-7.1713379,0.0494925,AT2G28960,putative LRR receptor-like serine/threonine-protein kinase
255138_at,7.22E-01,5.40E-01,0.6380553,-7.1713809,0.077565,AT4G08380,Proline-rich extensin-like family protein
262739_at,7.22E-01,5.40E-01,-0.6378197,-7.1715403,-0.060135,AT1G28650,GDSL esterase/lipase
247600_at,7.22E-01,5.40E-01,-0.6377993,-7.1715541,-0.082635,MYB34,myb domain protein 34
262053_at,7.22E-01,5.40E-01,0.6376818,-7.1716336,0.1082575,ATERDJ2A,J domain protein ATERDJ2A
253225_at,7.22E-01,5.40E-01,0.6376256,-7.1716716,0.088315,RAC3,Rac-like GTP-binding protein ARAC3
266233_at,7.22E-01,5.40E-01,0.6375342,-7.1717334,0.1229825,PP2-B8,phloem protein 2-B8
251135_at,7.23E-01,5.40E-01,0.6372771,-7.1719072,0.05426,AT5G01280,hypothetical protein
247261_at,7.23E-01,5.40E-01,0.6371359,-7.1720026,0.08451,AT5G64460,phosphoglycerate mutase-like protein
253682_at,7.23E-01,5.40E-01,0.637039,-7.1720681,0.06151,AT4G29640,cytidine/deoxycytidylate deaminase family protein
247935_at,7.23E-01,5.40E-01,-0.6368788,-7.1721762,-0.07836,AT5G56940,ribosomal protein S16 family protein
265956_at,7.23E-01,5.40E-01,0.6368417,-7.1722013,0.0478725,AT2G37290,RabGAP/TBC domain-containing protein
254527_at,7.23E-01,5.40E-01,-0.636813,-7.1722207,-0.0749275,AT4G19610,nucleotide/nucleic acid binding protein
258940_at,7.23E-01,5.41E-01,0.6365818,-7.1723768,0.0514125,AT3G09930,GDSL esterase/lipase
253229_at,7.23E-01,5.41E-01,-0.6363505,-7.1725329,-0.0730575,AT4G34660,SH3 domain-containing protein
264777_at,7.23E-01,5.41E-01,0.636254,-7.172598,0.2994825,THA1,threonine aldolase
255453_at,7.23E-01,5.41E-01,0.6361581,-7.1726627,0.05913,AT4G02900,ERD (early-responsive to dehydration stress) family protein
246094_at,7.23E-01,5.41E-01,-0.6361211,-7.1726877,-0.0582825,AT5G19300,hypothetical protein
245573_at,7.23E-01,5.41E-01,0.6359502,-7.172803,0.078795,AT4G14730,Bax inhibitor-1 family protein
259945_at,7.23E-01,5.41E-01,-0.6356563,-7.1730011,-0.0516175,AT1G71460,pentatricopeptide repeat-containing protein
264220_at,7.24E-01,5.41E-01,-0.6354676,-7.1731284,-0.0508675,ARPC3,actin-related protein C3
265554_at,7.24E-01,5.41E-01,-0.6352063,-7.1733045,-0.065245,AT2G07505,zinc ion binding protein
249084_at,7.24E-01,5.42E-01,0.6351517,-7.1733412,0.0565275,AT5G44150,hypothetical protein
254334_at,7.24E-01,5.42E-01,0.6351114,-7.1733684,0.0527575,AT4G22760,pentatricopeptide repeat-containing protein
265862_at,7.24E-01,5.42E-01,0.6351108,-7.1733688,0.0472225,AT2G01780,Curculin-like (mannose-binding) lectin family protein
255749_at,7.24E-01,5.42E-01,-0.6349749,-7.1734604,-0.0727275,STRS1,stress response suppressor 1
267522_at,7.24E-01,5.42E-01,-0.6349572,-7.1734723,-0.0556125,AT2G30430,hypothetical protein
251352_at,7.24E-01,5.42E-01,0.634951,-7.1734764,0.1479525,PEX11E,peroxisomal membrane protein 11E
252269_at,7.24E-01,5.42E-01,-0.6348464,-7.1735469,-0.0999675,LSU1,protein RESPONSE TO LOW SULFUR 1
248379_at,7.24E-01,5.42E-01,0.6348057,-7.1735743,0.0997075,PBS2,cysteine and histidine-rich domain-containing protein RAR1
257604_s_at,7.24E-01,5.42E-01,0.6347208,-7.1736315,0.0698675,AT1G11810///AT3G13830,F-box associated ubiquitination effector protein///putative F-box protein
262515_at,7.24E-01,5.42E-01,0.634669,-7.1736664,0.0537425,AT1G34200,glyceraldehyde-3-phosphate dehydrogenase-like protein
245266_at,7.24E-01,5.42E-01,-0.6346185,-7.1737004,-0.1041,AT4G17070,peptidyl-prolyl cis-trans isomerase
259095_at,7.24E-01,5.42E-01,0.634306,-7.1739107,0.209905,ACP1,acyl carrier protein 1
265447_at,7.24E-01,5.42E-01,0.6342972,-7.1739166,0.0727575,LAC6,laccase 6
247471_at,7.24E-01,5.42E-01,-0.6342298,-7.173962,-0.0981125,ERL1,LRR receptor-like serine/threonine-protein kinase ERL1
246622_at,7.24E-01,5.42E-01,-0.6341936,-7.1739863,-0.0959925,AT5G36250,putative protein phosphatase 2C 74
247375_at,7.24E-01,5.42E-01,0.6341693,-7.1740027,0.055325,AT5G63135,hypothetical protein
250548_at,7.24E-01,5.42E-01,-0.6340889,-7.1740567,-0.08216,MPB2C,movement protein binding protein 2C
258455_at,7.24E-01,5.42E-01,0.6340246,-7.1741,0.36385,AT3G22440,FRIGIDA-like protein
262191_at,7.24E-01,5.42E-01,0.6337754,-7.1742676,0.0476125,AT1G77820,pseudo
255392_at,7.24E-01,5.42E-01,0.6336893,-7.1743255,0.074745,AT4G03680,pseudo
249443_at,7.24E-01,5.43E-01,0.6332844,-7.1745977,0.092605,AT5G39600,hypothetical protein
259718_at,7.25E-01,5.43E-01,0.6330622,-7.1747469,0.1254825,VIP5,Paf1C-like transcription factor
256662_at,7.25E-01,5.43E-01,0.6330193,-7.1747757,0.0499625,MS2,fatty acyl-CoA reductase 2
260778_at,7.25E-01,5.43E-01,-0.6329707,-7.1748083,-0.1044325,AT1G14640,SWAP (Suppressor-of-White-APricot)/surp domain-containing protein
250270_at,7.25E-01,5.43E-01,-0.6328586,-7.1748837,-0.0846175,AT5G12980,"Cell differentiation, Rcd1-like protein"
255075_at,7.25E-01,5.43E-01,0.6328109,-7.1749157,0.0577425,AT4G09110,putative RING-H2 finger protein ATL35
264773_at,7.25E-01,5.43E-01,-0.6327951,-7.1749263,-0.0663875,AT1G22900,"disease resistance-responsive, dirigent domain-containing protein"
262491_at,7.25E-01,5.43E-01,-0.6326056,-7.1750535,-0.09369,AT1G21650,protein translocase subunit SECA2
253842_at,7.25E-01,5.43E-01,0.6326011,-7.1750566,0.09065,AT4G27860,vacuolar iron transporter-like protein
256318_s_at,7.25E-01,5.43E-01,-0.6325312,-7.1751035,-0.0735775,AT1G35940,pseudo
267288_at,7.25E-01,5.43E-01,-0.6324173,-7.1751799,-0.15656,AT2G23680,Cold acclimation protein WCOR413 family
256260_at,7.25E-01,5.43E-01,0.6323406,-7.1752313,0.07314,AT3G12440,"polynucleotidyl transferase, ribonuclease H-like superfamily protein"
265869_at,7.25E-01,5.44E-01,-0.6319462,-7.1754959,-0.10469,RR14,two-component response regulator ARR14
266601_at,7.25E-01,5.44E-01,0.6318091,-7.1755879,0.087505,AT2G46060,transmembrane protein-like protein
258115_at,7.25E-01,5.44E-01,-0.6316327,-7.1757061,-0.0760925,AT3G14670,hypothetical protein
246850_at,7.26E-01,5.44E-01,0.6311663,-7.1760187,0.11167,LON1,lon protease 1
261959_s_at,7.26E-01,5.44E-01,-0.6306226,-7.1763827,-0.0588475,AT1G36590,pseudo
252758_at,7.26E-01,5.44E-01,0.6305442,-7.1764352,0.0493,AT3G42710,pseudo
262347_at,7.26E-01,5.44E-01,-0.6304114,-7.1765241,-0.29506,AT1G64110,transcription factor DUO1
255831_at,7.26E-01,5.45E-01,-0.6302571,-7.1766273,-0.0625425,AT2G33350,CCT motif-containing protein
260301_at,7.27E-01,5.45E-01,0.6298006,-7.1769326,0.06484,AT1G80290,glycosyltransferase family protein 64
249757_at,7.27E-01,5.45E-01,-0.6296694,-7.1770203,-0.07728,AT5G24316,proline-rich family protein
267285_at,7.27E-01,5.45E-01,0.629603,-7.1770647,0.06255,AT2G23690,hypothetical protein
263953_at,7.27E-01,5.45E-01,-0.6294309,-7.1771797,-0.0842925,OFP15,ovate family protein 15
254644_at,7.27E-01,5.45E-01,-0.6291779,-7.1773487,-0.0778975,CLE2,protein CLAVATA3/ESR-related 2
264711_at,7.27E-01,5.45E-01,0.6291722,-7.1773525,0.0708925,AT1G09800,pseudouridine synthase family protein
257984_at,7.27E-01,5.45E-01,0.6291658,-7.1773568,0.091925,AT3G20800,"cell differentiation, Rcd1-like protein"
266691_at,7.27E-01,5.45E-01,-0.6291186,-7.1773883,-0.068665,AT2G19890,hypothetical protein
247844_at,7.27E-01,5.45E-01,-0.6290388,-7.1774416,-0.0615675,RR18,response regulator 18
248565_at,7.27E-01,5.45E-01,-0.6290137,-7.1774583,-0.0834,AT5G49710,hypothetical protein
245384_at,7.27E-01,5.45E-01,0.6289604,-7.1774939,0.127835,AT4G16790,hydroxyproline-rich glycoprotein family protein
265236_s_at,7.27E-01,5.45E-01,0.6289196,-7.1775212,0.06077,ArthMp048///AT2G07714,hypothetical protein///transcription factor-related protein
265593_s_at,7.27E-01,5.45E-01,0.6288627,-7.1775592,0.1090475,LCV1///COV1,protein like COV 1///protein CONTINUOUS VASCULAR RING
267500_s_at,7.27E-01,5.46E-01,-0.6283964,-7.1778704,-0.1146575,CYP704A2///CYP704A1,"cytochrome P450, family 704, subfamily A, polypeptide 2///cytochrome P450, family 704, subfamily A, polypeptide 1"
259885_at,7.27E-01,5.46E-01,0.6283509,-7.1779007,0.0684425,AT1G76380,DNA-binding bromodomain-containing protein
248470_at,7.27E-01,5.46E-01,-0.6283165,-7.1779237,-0.0537025,AT5G50830,hypothetical protein
249163_at,7.27E-01,5.46E-01,0.628296,-7.1779374,0.08684,AT5G42740,glucose-6-phosphate isomerase
261830_at,7.27E-01,5.46E-01,0.6281426,-7.1780397,0.0717275,AT1G10620,putative proline-rich receptor-like protein kinase PERK11
257774_at,7.27E-01,5.46E-01,0.6280115,-7.1781271,0.119795,AT3G29250,short-chain dehydrogenase reductase 4
256344_at,7.27E-01,5.46E-01,-0.627668,-7.1783561,-0.0568675,TFIIIA,transcription factor IIIA
246278_at,7.27E-01,5.46E-01,-0.6276468,-7.1783703,-0.1346475,AT4G37190,hypothetical protein
247756_at,7.28E-01,5.46E-01,0.6274501,-7.1785014,0.06732,AT5G59100,Subtilisin-like serine endopeptidase family protein
251212_at,7.28E-01,5.47E-01,0.6271351,-7.1787112,0.0467625,AT3G62480,pseudo
251765_at,7.28E-01,5.47E-01,-0.626693,-7.1790055,-0.0578525,AT3G55880,protein SULPHATE UTILIZATION EFFICIENCY 4
245544_at,7.28E-01,5.47E-01,-0.6261945,-7.1793371,-0.0473125,AT4G15270,glucosyltransferase-related protein
251569_at,7.28E-01,5.47E-01,0.6261515,-7.1793657,0.0560375,AT3G58290,meprin and TRAF-C like domain-containing protein
245977_at,7.28E-01,5.47E-01,0.6261503,-7.1793665,0.10189,G6PD2,glucose-6-phosphate dehydrogenase 2
247843_at,7.29E-01,5.47E-01,-0.6258276,-7.1795811,-0.05251,SVL4,glycerophosphodiester phosphodiesterase like 6
257120_at,7.29E-01,5.47E-01,0.6258066,-7.179595,0.06615,AT3G20200,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
256660_at,7.29E-01,5.47E-01,0.6258066,-7.179595,0.0626825,TBL1,protein TRICHOME BIREFRINGENCE-LIKE 1
265992_at,7.29E-01,5.47E-01,0.6258039,-7.1795968,0.07351,AT2G24130,putative leucine-rich repeat receptor-like serine/threonine-protein kinase
265995_at,7.29E-01,5.47E-01,-0.625736,-7.1796419,-0.1029675,AT2G24140,hypothetical protein
260732_at,7.29E-01,5.48E-01,-0.6254827,-7.1798103,-0.0991825,AT1G17520,putative telomere repeat-binding factor 4
245028_at,7.29E-01,5.48E-01,-0.6254165,-7.1798542,-0.0806725,AT2G26570,coiled-coil protein WEB1
245132_at,7.29E-01,5.48E-01,-0.6253877,-7.1798734,-0.0719525,AT2G45320,hypothetical protein
262039_at,7.29E-01,5.48E-01,0.6253289,-7.1799124,0.1697975,APT2,adenine phosphoribosyl transferase 2
260316_at,7.29E-01,5.48E-01,0.624865,-7.1802204,0.0719575,AT1G63810,hypothetical protein
263954_at,7.29E-01,5.48E-01,-0.624767,-7.1802855,-0.0979,AT2G35840,putative sucrose-phosphatase 2
255340_at,7.29E-01,5.48E-01,0.6243447,-7.1805657,0.101685,CRK36,cysteine-rich receptor-like protein kinase 36
264949_at,7.30E-01,5.48E-01,-0.6241646,-7.1806851,-0.0907925,MAF1,agamous-like MADS-box protein AGL27
253705_at,7.30E-01,5.48E-01,0.6240146,-7.1807846,0.07247,HXK1,hexokinase 1
250638_at,7.30E-01,5.49E-01,-0.6239076,-7.1808555,-0.04898,GRP16,glycine-rich protein 16
245115_at,7.30E-01,5.49E-01,0.6238731,-7.1808783,0.0811,SFGH,S-formylglutathione hydrolase
262606_at,7.30E-01,5.49E-01,0.6238717,-7.1808793,0.0468,AT1G15190,fasciclin-like arabinogalactan protein 19
255851_at,7.30E-01,5.49E-01,0.6237934,-7.1809312,0.095375,AT1G67040,hypothetical protein
254680_at,7.30E-01,5.49E-01,-0.623639,-7.1810335,-0.0733775,PHYE,phytochrome E
261478_at,7.30E-01,5.49E-01,-0.6235187,-7.1811132,-0.05727,MIOX1,inositol oxygenase 1
261463_at,7.30E-01,5.49E-01,-0.6234644,-7.1811491,-0.0557475,AT1G07740,pentatricopeptide repeat-containing protein
266573_at,7.30E-01,5.49E-01,0.623119,-7.1813779,0.097535,AT2G23860,pseudo
250468_at,7.30E-01,5.49E-01,0.6229193,-7.1815101,0.06426,AT5G10120,putative ethylene insensitive 3-like 4 protein
259244_at,7.30E-01,5.49E-01,-0.6229097,-7.1815164,-0.4599425,COL9,zinc finger protein CONSTANS-LIKE 9
249020_at,7.30E-01,5.49E-01,-0.6226495,-7.1816886,-0.0515075,CHR4,chromatin remodeling 4 protein
248073_at,7.30E-01,5.49E-01,-0.6226208,-7.1817076,-0.0482925,AT5G55720,probable pectate lyase 21
264124_at,7.30E-01,5.49E-01,0.6226116,-7.1817137,0.050825,2-Oct,organic cation/carnitine transporter 2
253895_at,7.30E-01,5.49E-01,0.6225365,-7.1817634,0.173385,SESA3,seed storage albumin 3
258176_at,7.30E-01,5.49E-01,0.6225157,-7.1817772,0.08023,AT3G21650,protein phosphatase 2A B'zeta
264565_at,7.30E-01,5.50E-01,0.6223547,-7.1818836,0.069835,AT1G05280,hypothetical protein
246287_at,7.30E-01,5.50E-01,0.6222859,-7.1819291,0.0761975,AT1G31870,hypothetical protein
262974_at,7.30E-01,5.50E-01,0.6222428,-7.1819576,0.065145,AT1G75550,glycine-rich protein
255405_s_at,7.30E-01,5.50E-01,0.6222043,-7.181983,0.12105,AT4G03440///AT4G03460,ankyrin repeat-containing protein///ankyrin repeat-containing protein
263167_at,7.30E-01,5.50E-01,-0.622003,-7.1821161,-0.0506875,AT1G03030,nucleoside/nucleotide kinase domain-containing protein
263486_at,7.31E-01,5.50E-01,-0.6218345,-7.1822275,-0.0552125,AT2G22200,ethylene-responsive transcription factor ERF056
262621_at,7.31E-01,5.50E-01,0.6216707,-7.1823357,0.1137575,AT1G06530,peroxisomal and mitochondrial division factor2
253405_at,7.31E-01,5.50E-01,0.6215396,-7.1824223,0.11911,AT4G32800,ethylene-responsive transcription factor ERF043
249328_at,7.31E-01,5.50E-01,-0.6213369,-7.1825562,-0.0501875,ATR,serine/threonine-protein kinase ATR
250825_at,7.31E-01,5.50E-01,-0.6209838,-7.1827893,-0.1089375,AT5G05210,Surfeit locus protein 6
245085_at,7.31E-01,5.50E-01,0.6209473,-7.1828133,0.1738475,PAB4,poly(A) binding protein 4
256520_at,7.31E-01,5.50E-01,0.6208223,-7.1828959,0.0513025,CYP96A14P,"cytochrome P450, family 96, subfamily A, polypeptide 14 pseudogene"
245752_at,7.31E-01,5.51E-01,-0.6206342,-7.1830199,-0.0543975,AT1G35150,General transcription factor 2-related zinc finger protein
257234_at,7.31E-01,5.51E-01,-0.62056,-7.1830689,-0.10362,AT3G14880,hypothetical protein
252810_at,7.31E-01,5.51E-01,-0.6205361,-7.1830847,-0.0493125,AT3G42440,pseudo
264563_s_at,7.31E-01,5.51E-01,-0.6204242,-7.1831585,-0.07066,AT1G55750///AT3G61420,probable RNA polymerase II transcription factor B subunit 1-1///probable RNA polymerase II transcription factor B subunit 1-3
259387_at,7.31E-01,5.51E-01,-0.6201764,-7.1833219,-0.073925,AT1G13370,histone H3
246107_at,7.32E-01,5.51E-01,-0.6200647,-7.1833955,-0.0648475,AT5G28700,pseudo
255669_at,7.32E-01,5.51E-01,-0.6197725,-7.183588,-0.07429,MBD3,methyl-CpG-binding domain-containing protein 3
253570_at,7.32E-01,5.51E-01,-0.6195845,-7.1837118,-0.0457725,AT4G31260,hypothetical protein
245686_at,7.32E-01,5.51E-01,0.6194571,-7.1837957,0.1176875,J2,chaperone protein dnaJ 2
265158_at,7.32E-01,5.51E-01,0.6194438,-7.1838045,0.0553725,AT1G31040,PLATZ transcription factor family protein
257186_at,7.32E-01,5.51E-01,0.6192379,-7.1839401,0.0654075,AT3G13130,hypothetical protein
249680_s_at,7.32E-01,5.52E-01,-0.6190882,-7.1840386,-0.0503475,AT5G36000///RMF,hypothetical protein///F-box protein RMF
245557_at,7.32E-01,5.52E-01,0.6190792,-7.1840446,0.090095,PUX5,serine/threonine protein phosphatase 2A regulatory subunit B prime gamma
251587_at,7.32E-01,5.52E-01,-0.6190406,-7.1840699,-0.0842125,AT3G58080,hypothetical protein
260344_at,7.32E-01,5.52E-01,-0.6190334,-7.1840747,-0.0756425,MES15,methyl esterase 15
266398_at,7.32E-01,5.52E-01,-0.6189556,-7.1841259,-0.0940925,AT2G38680,5'-nucleotidase / magnesium ion binding protein
247798_at,7.32E-01,5.52E-01,0.6189314,-7.1841418,0.0583425,AT5G58830,Subtilisin-like serine endopeptidase family protein
246047_at,7.32E-01,5.52E-01,0.6188883,-7.1841702,0.0576125,AT5G28870,pseudo
256971_at,7.32E-01,5.52E-01,0.6185941,-7.1843637,0.0664675,AT3G21100,RNA recognition motif-containing protein
257505_at,7.32E-01,5.52E-01,0.6182855,-7.1845666,0.06637,AT1G47940,pentatricopeptide repeat-containing protein
260052_at,7.32E-01,5.52E-01,0.6182816,-7.1845692,0.08139,GRF13,general regulatory factor 13
262489_at,7.32E-01,5.52E-01,0.6182262,-7.1846055,0.0864575,AT1G21830,hypothetical protein
250993_at,7.32E-01,5.52E-01,0.618159,-7.1846497,0.10885,AT5G02280,SNARE-like superfamily protein
262720_s_at,7.32E-01,5.52E-01,-0.6180817,-7.1847006,-0.08143,AT1G43610///AT1G43600,Haloacid dehalogenase-like hydrolase superfamily protein///Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
263395_at,7.32E-01,5.52E-01,-0.6179893,-7.1847612,-0.05577,TIM44-1,translocase inner membrane subunit 44-1
245945_at,7.32E-01,5.52E-01,0.6179088,-7.1848142,0.0680075,ROPGEF10,ROP uanine nucleotide exchange factor 10
246539_at,7.33E-01,5.52E-01,-0.617817,-7.1848744,-0.078225,MUB2,membrane-anchored ubiquitin-fold protein 2
248234_at,7.33E-01,5.52E-01,0.6177612,-7.1849111,0.0474975,AT5G53850,dehydratase-enolase-phosphatase complex 1
264018_at,7.33E-01,5.52E-01,-0.6177004,-7.184951,-0.073875,TIM,triosephosphate isomerase
258125_s_at,7.33E-01,5.53E-01,0.6175634,-7.185041,0.0900975,AT3G23530///AT3G23510,Cyclopropane-fatty-acyl-phospholipid synthase///cyclopropane-fatty-acyl-phospholipid synthase
250575_at,7.33E-01,5.53E-01,0.6174374,-7.1851237,0.1767425,AT5G08240,hypothetical protein
252687_at,7.33E-01,5.53E-01,0.6173976,-7.1851499,0.0747525,AT3G44000,pseudo
258528_at,7.33E-01,5.53E-01,0.6173191,-7.1852014,0.120355,AT3G06770,polygalacturonase-like protein
264807_at,7.33E-01,5.53E-01,-0.6171541,-7.1853097,-0.0520475,PS1,Presenilin-1
260256_at,7.33E-01,5.53E-01,-0.6171283,-7.1853266,-0.06182,AT1G74350,"Intron maturase, type II family protein"
250561_at,7.33E-01,5.53E-01,0.6171149,-7.1853354,0.06598,AT5G08030,glycerophosphoryl diester phosphodiesterase
256455_at,7.33E-01,5.53E-01,0.6169441,-7.1854475,0.27528,AT1G75190,hypothetical protein
255470_at,7.33E-01,5.53E-01,0.6169097,-7.18547,0.0688625,AT4G03040,hypothetical protein
248340_at,7.33E-01,5.53E-01,0.6166085,-7.1856676,0.05759,AT5G52180,hypothetical protein
250766_at,7.33E-01,5.53E-01,-0.6165213,-7.1857248,-0.08885,AT5G05550,sequence-specific DNA binding transcription factor
259972_at,7.33E-01,5.53E-01,-0.6165182,-7.1857268,-0.0596125,CUC3,protein CUP-SHAPED COTYLEDON 3
245862_at,7.33E-01,5.53E-01,0.6164462,-7.185774,0.114115,AT5G01010,hypothetical protein
245232_at,7.33E-01,5.53E-01,0.6162577,-7.1858975,0.04191,ADF7,actin depolymerizing factor 7
264983_at,7.33E-01,5.53E-01,-0.6160914,-7.1860065,-0.068605,AT1G27240,paired amphipathic helix repeat-containing protein
259150_at,7.33E-01,5.53E-01,-0.6160532,-7.1860315,-0.089245,AT3G10320,Glycosyltransferase family 61 protein
263567_at,7.33E-01,5.54E-01,0.6158131,-7.1861889,0.0709725,AT2G15440,hypothetical protein
260246_at,7.33E-01,5.54E-01,0.615684,-7.1862734,0.049465,AT1G74220,hypothetical protein
255765_at,7.34E-01,5.54E-01,-0.6153477,-7.1864936,-0.0456575,AT1G16760,protein kinase protein with adenine nucleotide alpha hydrolases-like domain
256356_s_at,7.34E-01,5.54E-01,-0.6151667,-7.186612,-0.1152075,AT1G66500///AT5G43620,Pre-mRNA cleavage complex II///Pre-mRNA cleavage complex II
267508_at,7.34E-01,5.54E-01,-0.6150781,-7.1866699,-0.0803525,AT2G45700,sterile alpha motif (SAM) domain-containing protein
263394_at,7.34E-01,5.54E-01,-0.6150611,-7.1866811,-0.08947,AT2G10465,pseudo
255494_at,7.34E-01,5.54E-01,0.6150608,-7.1866813,0.063215,AT4G02710,Kinase interacting (KIP1-like) family protein
252303_at,7.34E-01,5.54E-01,-0.6150412,-7.1866941,-0.15036,AT3G49210,O-acyltransferase (WSD1-like) family protein
255742_at,7.34E-01,5.54E-01,0.6150323,-7.1866999,0.2429125,TEM1,AP2/ERF and B3 domain-containing transcription repressor TEM1
262994_at,7.34E-01,5.54E-01,0.614949,-7.1867544,0.059515,AT1G54420,hypothetical protein
262045_at,7.34E-01,5.54E-01,0.6146364,-7.1869588,0.052765,AT1G80240///GDI1,protein DUF642 L-GALL RESPONSIVE GENE 1///guanosine nucleotide diphosphate dissociation inhibitor 1
257445_x_at,7.34E-01,5.54E-01,0.6146204,-7.1869693,0.050145,AT2G10390,pseudo
249522_at,7.34E-01,5.54E-01,0.6145993,-7.1869831,0.05352,AT5G38700,hypothetical protein
267056_at,7.34E-01,5.54E-01,0.6145629,-7.1870069,0.0931475,AT2G32470,F-box associated ubiquitination effector family protein
266084_at,7.34E-01,5.54E-01,-0.6144644,-7.1870713,-0.064675,AT2G37810,Cysteine/Histidine-rich C1 domain family protein
254711_at,7.34E-01,5.54E-01,0.6144633,-7.187072,0.082725,AT4G18060,SH3 domain-containing protein
265769_at,7.34E-01,5.55E-01,0.6144132,-7.1871048,0.0995175,AT2G48090,hypothetical protein
251458_at,7.34E-01,5.55E-01,-0.6143736,-7.1871306,-0.0437225,AT3G60170,pseudo
256095_at,7.34E-01,5.55E-01,-0.614338,-7.1871539,-0.050755,AT1G13630,PPR repeat-containing protein
251567_at,7.34E-01,5.55E-01,-0.6143038,-7.1871762,-0.0551,AT3G58230,ubiquitin-specific protease family C19-related protein
259634_at,7.34E-01,5.55E-01,-0.6142848,-7.1871886,-0.066405,AT1G56380,mitochondrial transcription termination factor family protein
266765_at,7.34E-01,5.55E-01,-0.6141834,-7.1872549,-0.0629,PPa3,pyrophosphorylase 3
